"player_id","player_nm","mp","poss","pts","diff","poss2","pts2","poss3","pts3","possft","ptsft","poss2_rim","pts2_rim","poss2_other","pts2_other","tot_fta"
"a/ayongu01","Gustavo Ayon",429,112,112,0,102,104,0,0,10,8,62,70,40,34,20
"p/pendeje02","Jeff Ayres",952,199,240,41,174,202,0,0,25,38,103,150,71,52,55
"b/babbch01","Chris Babb",132,30,22,-8,3,4,27,18,0,0,1,2,2,2,0
"b/babbilu01","Luke Babbitt",473,163,170,7,59,48,95,108,9,14,8,10,51,38,18
"b/barbole01","Leandro Barbosa",368,148,150,2,106,98,25,21,17,31,49,64,57,34,39
"b/bareajo01","J.J. Barea",1471,697,656,-41,425,362,231,219,41,75,170,180,255,182,100
"b/bargnan01","Andrea Bargnani",1257,548,558,10,394,384,108,90,46,84,91,112,303,272,102
"b/barneha02","Harrison Barnes",2204,763,738,-25,488,410,190,198,85,130,134,166,354,244,181
"b/barnema02","Matt Barnes",1735,569,625,56,244,268,283,291,42,66,107,150,137,118,90
"b/bartowi01","Will Barton",387,171,166,-5,123,110,33,30,15,26,52,74,71,36,32
"b/bassbr01","Brandon Bass",2266,832,907,75,719,700,6,6,107,201,232,292,487,408,239
"b/battish01","Shane Battier",1468,285,298,13,65,64,210,219,10,15,25,34,40,30,23
"b/batumni01","Nicolas Batum",2956,909,1069,160,417,472,402,435,90,162,171,266,246,206,203
"b/bayleje01","Jerryd Bayless",1686,663,654,-9,404,344,213,228,46,82,72,78,332,266,118
"b/bayleje01","Jerryd Bayless",650,663,654,-9,404,344,213,228,46,82,72,78,332,266,118
"b/bayleje01","Jerryd Bayless",1036,663,654,-9,404,344,213,228,46,82,72,78,332,266,118
"b/baynear01","Aron Baynes",491,172,161,-11,163,142,0,0,9,19,68,78,95,64,21
"b/bazemke01","Kent Bazemore",911,395,403,8,215,208,128,129,52,66,81,112,134,96,109
"b/bazemke01","Kent Bazemore",268,395,403,8,215,208,128,129,52,66,81,112,134,96,109
"b/bazemke01","Kent Bazemore",643,395,403,8,215,208,128,129,52,66,81,112,134,96,109
"b/bealbr01","Bradley Beal",2530,1227,1238,11,806,686,343,414,78,138,156,200,650,486,189
"b/beaslmi01","Michael Beasley",831,389,436,47,301,312,54,63,34,61,101,136,200,176,79
"b/belinma01","Marco Belinelli",2016,745,903,158,402,422,293,378,50,103,116,174,286,248,131
"b/bennean01","Anthony Bennett",663,258,217,-41,172,134,53,39,33,44,61,74,111,60,69
"b/beverpa01","Patrick Beverley",1751,526,569,43,226,214,255,276,45,79,81,92,145,122,102
"b/billuch01","Chauncey Billups",309,85,72,-13,31,20,48,42,6,10,3,2,28,18,12
"b/biyombi01","Bismack Biyombo",1072,184,222,38,144,176,0,0,40,46,89,136,55,40,89
"b/blairde01","DeJuan Blair",1214,445,497,52,391,420,2,0,52,77,171,222,220,198,121
"b/blakest01","Steve Blake",1498,372,378,6,143,108,210,237,19,33,22,28,121,80,43
"b/blakest01","Steve Blake",891,372,378,6,143,108,210,237,19,33,22,28,121,80,43
"b/blakest01","Steve Blake",607,372,378,6,143,108,210,237,19,33,22,28,121,80,43
"b/blatcan01","Andray Blatche",1618,772,821,49,620,612,54,45,98,164,227,310,393,302,221
"b/bledser01","Eric Bledsoe",1416,656,752,96,416,430,140,150,100,172,173,234,243,196,237
"b/bogutan01","Andrew Bogut",1769,404,492,88,375,470,0,0,29,22,245,344,130,126,64
"b/bonnema01","Matt Bonner",690,170,197,27,66,62,98,126,6,9,7,10,59,52,12
"b/booketr01","Trevor Booker",1553,436,491,55,401,444,2,0,33,47,156,232,245,212,76
"b/boozeca01","Carlos Boozer",2141,1068,1042,-26,978,894,2,0,88,148,285,376,693,518,193
"b/boshch01","Chris Bosh",2531,1075,1279,204,735,836,218,222,122,221,248,360,487,476,272
"b/bradlav01","Avery Bradley",1855,874,890,16,625,564,200,237,49,89,143,180,482,384,112
"b/brandel01","Elton Brand",1414,374,419,45,330,358,2,0,42,61,76,110,254,248,94
"b/breweco01","Corey Brewer",2609,905,998,93,596,658,211,177,98,163,348,488,248,170,227
"b/brewero02","Ronnie Brewer",160,16,7,-9,7,4,8,3,1,0,3,4,4,0,2
"b/brewero02","Ronnie Brewer",158,16,7,-9,7,4,8,3,1,0,3,4,4,0,2
"b/brookaa01","Aaron Brooks",1557,624,643,19,333,274,248,288,43,81,97,96,236,178,95
"b/brookaa01","Aaron Brooks",716,624,643,19,333,274,248,288,43,81,97,96,236,178,95
"b/brookaa01","Aaron Brooks",841,624,643,19,333,274,248,288,43,81,97,96,236,178,95
"b/brookma01","MarShon Brooks",316,145,159,14,100,88,25,39,20,32,31,40,69,48,44
"b/brookma01","MarShon Brooks",228,145,159,14,100,88,25,39,20,32,31,40,69,48,44
"b/brownlo01","Lorenzo Brown",224,92,64,-28,56,46,30,9,6,9,25,22,31,24,13
"b/brownsh01","Shannon Brown",251,76,63,-13,64,48,2,0,10,15,22,36,42,12,21
"b/brownsh01","Shannon Brown",103,76,63,-13,64,48,2,0,10,15,22,36,42,12,21
"b/brownsh01","Shannon Brown",148,76,63,-13,64,48,2,0,10,15,22,36,42,12,21
"b/bryanko01","Kobe Bryant",177,82,82,0,57,56,16,9,9,17,10,16,47,40,21
"b/budinch01","Chase Budinger",751,272,274,2,134,116,120,126,18,32,50,72,84,44,39
"b/bullore01","Reggie Bullock",395,125,115,-10,48,42,73,66,4,7,9,16,39,26,9
"b/burketr01","Trey Burke",2262,940,879,-61,561,460,336,333,43,86,109,114,452,346,113
"b/burksal01","Alec Burks",2193,995,1087,92,688,660,143,150,164,277,257,344,431,316,373
"b/butleca01","Caron Butler",1419,570,583,13,291,230,249,294,30,59,35,34,256,196,75
"b/butleca01","Caron Butler",821,570,583,13,291,230,249,294,30,59,35,34,256,196,75
"b/butleca01","Caron Butler",598,570,583,13,291,230,249,294,30,59,35,34,256,196,75
"b/butleji01","Jimmy Butler",2591,849,878,29,453,414,240,204,156,260,182,222,271,192,338
"b/butlera01","Rasual Butler",378,117,136,19,48,50,62,78,7,8,16,22,32,28,14
"b/buyckdw01","Dwight Buycks",146,51,43,-8,31,20,17,15,3,8,7,10,24,10,9
"b/bynuman01","Andrew Bynum",516,246,225,-21,225,188,0,0,21,37,68,72,157,116,49
"b/bynuman01","Andrew Bynum",480,246,225,-21,225,188,0,0,21,37,68,72,157,116,49
"b/bynumwi01","Will Bynum",1054,480,484,4,367,328,62,60,51,96,132,166,235,162,121
"c/calatni01","Nick Calathes",1173,341,347,6,250,246,61,57,30,44,99,130,151,116,72
"c/caldejo01","Jose Calderon",2468,774,917,143,323,300,425,573,26,44,60,88,263,212,63
"c/caldwke01","Kentavious Caldwell-Pope",1583,485,470,-15,275,246,185,177,25,47,114,144,161,102,61
"c/canaais01","Isaiah Canaan",252,101,101,0,31,26,56,54,14,21,14,14,17,12,29
"c/carrode01","DeMarre Carroll",2341,703,810,107,374,410,268,291,61,109,179,254,195,156,141
"c/cartevi01","Vince Carter",1973,900,964,64,440,368,371,438,89,158,134,146,306,222,196
"c/cartemi01","Michael Carter-Williams",2414,1218,1166,-52,846,744,208,165,164,257,319,368,527,376,367
"c/casspom01","Omri Casspi",1283,466,488,22,233,224,176,183,57,81,72,106,161,118,122
"c/chalmma01","Mario Chalmers",2178,629,709,80,334,334,226,261,69,114,177,212,157,122,163
"c/chandty01","Tyson Chandler",1662,390,480,90,321,382,1,0,68,98,232,328,89,54,155
"c/chandwi01","Wilson Chandler",1927,806,846,40,387,370,351,366,68,110,130,178,257,192,152
"c/chrisdi01","Dionte Christmas",198,74,71,-3,31,26,31,27,12,18,11,14,20,12,24
"c/clarkea01","Earl Clark",768,277,257,-20,139,112,122,123,16,22,40,44,99,68,34
"c/clarkea01","Earl Clark",698,277,257,-20,139,112,122,123,16,22,40,44,99,68,34
"c/clarkia01","Ian Clark",172,70,68,-2,36,30,31,33,3,5,9,12,27,18,7
"c/clavevi01","Victor Claver",184,47,47,0,24,28,18,9,5,10,15,24,9,4,11
"c/coleno01","Norris Cole",2014,529,526,-3,326,294,174,180,29,52,149,160,177,134,68
"c/collija04","Jason Collins",172,25,25,0,21,22,3,0,1,3,8,12,13,10,4
"c/collida01","Darren Collison",2069,789,902,113,505,506,189,213,95,183,152,208,353,298,224
"c/collini01","Nick Collison",1353,284,338,54,224,260,17,12,43,66,131,176,93,84,93
"c/conlemi01","Mike Conley",2446,1148,1243,95,739,716,291,315,118,212,243,300,496,416,276
"c/copelch01","Chris Copeland",265,123,153,30,38,44,79,99,6,10,17,22,21,22,14
"c/couside01","DeMarcus Cousins",2298,1447,1613,166,1184,1182,7,0,256,431,347,476,837,706,595
"c/crabbal01","Allen Crabbe",100,34,32,-2,19,12,14,18,1,2,7,6,12,6,4
"c/crawfja01","Jamal Crawford",2094,1140,1273,133,565,520,446,483,129,270,92,118,473,402,322
"c/crawfjo02","Jordan Crawford",1859,853,869,16,503,474,285,270,65,125,89,104,414,370,169
"c/crawfjo02","Jordan Crawford",1198,853,869,16,503,474,285,270,65,125,89,104,414,370,169
"c/crawfjo02","Jordan Crawford",661,853,869,16,503,474,285,270,65,125,89,104,414,370,169
"c/crowdja01","Jae Crowder",1254,323,356,33,145,160,151,150,27,46,68,102,77,58,61
"c/cunnida01","Dante Cunningham",1635,539,512,-27,504,474,6,0,29,38,106,150,398,324,67
"c/curryst01","Stephen Curry",2846,1518,1845,327,768,782,615,783,135,280,169,218,599,564,348
"d/dalemsa01","Samuel Dalembert",1614,441,529,88,376,428,1,0,64,101,240,320,136,108,137
"d/datomlu01","Luigi Datome",238,102,83,-19,58,54,39,21,5,8,13,20,45,34,10
"d/daviebr01","Brandon Davies",575,151,144,-7,118,104,10,6,23,34,54,64,64,40,53
"d/davisan02","Anthony Davis",2358,1202,1392,190,996,1040,9,6,197,346,348,506,648,534,440
"d/davised01","Ed Davis",956,329,357,28,290,310,0,0,39,47,139,200,151,110,89
"d/davisgl01","Glen Davis",1662,654,641,-13,582,534,11,12,61,95,145,178,437,356,137
"d/davisgl01","Glen Davis",1354,654,641,-13,582,534,11,12,61,95,145,178,437,356,137
"d/davisgl01","Glen Davis",308,654,641,-13,582,534,11,12,61,95,145,178,437,356,137
"d/dayeau01","Austin Daye",148,72,66,-6,31,24,37,36,4,6,8,12,23,12,10
"d/dayeau01","Austin Daye",115,72,66,-6,31,24,37,36,4,6,8,12,23,12,10
"d/decolna01","Nando De Colo",494,169,177,8,100,92,53,54,16,31,39,50,61,42,35
"d/decolna01","Nando De Colo",301,169,177,8,100,92,53,54,16,31,39,50,61,42,35
"d/decolna01","Nando De Colo",193,169,177,8,100,92,53,54,16,31,39,50,61,42,35
"d/dedmode01","Dewayne Dedmon",390,97,97,0,83,76,0,0,14,21,42,50,41,26,32
"d/dedmode01","Dewayne Dedmon",150,97,97,0,83,76,0,0,14,21,42,50,41,26,32
"d/dedmode01","Dewayne Dedmon",234,97,97,0,83,76,0,0,14,21,42,50,41,26,32
"d/dellama01","Matthew Dellavedova",1271,318,337,19,142,130,154,171,22,36,26,36,116,94,48
"d/denglu01","Luol Deng",2213,980,1010,30,671,628,189,171,120,211,208,274,463,354,268
"d/denglu01","Luol Deng",860,980,1010,30,671,628,189,171,120,211,208,274,463,354,268
"d/denglu01","Luol Deng",1353,980,1010,30,671,628,189,171,120,211,208,274,463,354,268
"d/derozde01","DeMar DeRozan",3017,1679,1768,89,1197,1080,210,192,272,496,180,262,1017,818,630
"d/diawbo01","Boris Diaw",1974,619,717,98,468,514,112,135,39,68,162,228,306,286,92
"d/dienggo01","Gorgui Dieng",818,270,286,16,226,224,1,3,43,59,114,142,112,82,93
"d/douglto01","Toney Douglas",675,205,201,-4,88,84,102,93,15,24,41,52,47,32,34
"d/douglto01","Toney Douglas",265,205,201,-4,88,84,102,93,15,24,41,52,47,32,34
"d/douglto01","Toney Douglas",410,205,201,-4,88,84,102,93,15,24,41,52,47,32,34
"d/douglch01","Chris Douglas-Roberts",1016,286,339,53,120,120,132,153,34,66,66,86,54,34,82
"d/dragigo01","Goran Dragic",2668,1269,1522,253,794,860,299,366,176,296,355,504,439,356,416
"d/drumman01","Andre Drummond",2619,919,1095,176,767,958,2,0,150,137,607,836,160,122,328
"d/dudleja01","Jared Dudley",1729,473,511,38,222,230,225,243,26,38,34,46,188,184,58
"d/duncati01","Tim Duncan",2158,1046,1118,72,900,888,5,0,141,230,264,366,636,522,316
"d/dunlemi02","Mike Dunleavy",2584,839,909,70,450,420,324,369,65,120,121,152,329,268,164
"d/duranke01","Kevin Durant",3122,2026,2556,530,1197,1314,491,576,338,666,354,576,843,738,805
"e/ellinwa01","Wayne Ellington",393,130,144,14,67,60,59,75,4,9,14,28,53,32,11
"e/ellismo01","Monta Ellis",3023,1473,1559,86,1069,1014,209,207,195,338,371,460,698,554,430
"e/evansje01","Jeremy Evans",1209,364,401,37,330,350,2,0,32,51,143,200,187,150,75
"e/evansre01","Reggie Evans",899,213,214,1,150,142,0,0,63,72,67,82,83,60,130
"e/evansre01","Reggie Evans",399,213,214,1,150,142,0,0,63,72,67,82,83,60,130
"e/evansre01","Reggie Evans",500,213,214,1,150,142,0,0,63,72,67,82,83,60,130
"e/evansty01","Tyreke Evans",2028,1032,1041,9,802,740,95,63,135,238,443,500,359,240,310
"f/farieke01","Kenneth Faried",2178,958,1096,138,817,894,3,0,138,202,374,526,443,368,311
"f/farmajo01","Jordan Farmar",912,388,412,24,204,162,160,210,24,40,59,62,145,100,59
"f/favervi01","Vitor Faverani",488,165,164,-1,107,104,40,36,18,24,49,64,58,40,37
"f/favorde01","Derrick Favors",2201,866,970,104,746,780,1,0,119,190,323,466,423,314,284
"f/feltora01","Raymond Felton",2017,666,629,-37,413,356,195,186,58,87,132,152,281,204,122
"f/fieldla01","Landry Fields",322,76,68,-8,62,54,5,0,9,14,25,32,37,22,22
"f/fishede01","Derek Fisher",1428,392,425,33,132,106,229,264,31,55,21,20,111,86,71
"f/fournev01","Evan Fournier",1503,599,638,39,307,278,237,267,55,93,120,152,187,126,123
"f/foyera01","Randy Foye",2485,949,1048,99,377,344,498,567,74,137,100,116,277,228,185
"f/frankja01","Jamaal Franklin",161,40,39,-1,28,22,11,15,1,2,10,14,18,8,2
"f/fredeji01","Jimmer Fredette",519,236,272,36,143,134,84,120,9,18,19,28,124,106,21
"f/fredeji01","Jimmer Fredette",463,236,272,36,143,134,84,120,9,18,19,28,124,106,21
"f/freeljo01","Joel Freeland",727,174,174,0,159,154,2,0,13,20,61,76,98,78,29
"f/fryech01","Channing Frye",2312,821,909,88,345,352,433,480,43,77,83,104,262,248,95
"g/garcifr01","Francisco Garcia",1083,303,315,12,101,98,193,207,9,10,45,62,56,36,19
"g/garneke01","Kevin Garnett",1109,377,352,-25,353,314,3,0,21,38,53,64,300,250,47
"g/garredi02","Diante Garrett",1048,271,248,-23,169,130,96,108,6,10,36,44,133,86,12
"g/gasolma01","Marc Gasol",1970,817,859,42,700,668,11,6,106,185,118,178,582,490,241
"g/gasolpa01","Pau Gasol",1884,997,1041,44,871,842,14,12,112,187,197,266,674,576,254
"g/gayru01","Rudy Gay",2531,1351,1447,96,982,944,197,195,172,308,253,356,729,588,387
"g/gayru01","Rudy Gay",639,1351,1447,96,982,944,197,195,172,308,253,356,729,588,387
"g/gayru01","Rudy Gay",1892,1351,1447,96,982,944,197,195,172,308,253,356,729,588,387
"g/geeal01","Alonzo Gee",1020,266,258,-8,178,158,59,57,29,43,90,112,88,46,61
"g/georgpa01","Paul George",2898,1552,1705,153,861,788,500,546,191,371,261,324,600,464,464
"g/gibsota01","Taj Gibson",2351,1022,1069,47,889,858,7,0,126,211,297,398,592,460,281
"g/ginobma01","Manu Ginobili",1550,707,827,120,369,408,258,270,80,149,163,236,206,172,188
"g/goberru01","Rudy Gobert",434,104,104,0,74,72,0,0,30,32,44,60,30,12,65
"g/goodedr01","Drew Gooden",395,155,183,28,125,138,18,21,12,24,40,58,85,80,27
"g/goodwar01","Archie Goodwin",533,190,194,4,131,142,36,15,23,37,81,106,50,36,55
"g/gordobe01","Ben Gordon",279,116,95,-21,79,58,29,24,8,13,17,20,62,38,21
"g/gordoer01","Eric Gordon",2057,918,987,69,558,510,258,303,102,174,208,268,350,242,223
"g/gortama01","Marcin Gortat",2655,939,1068,129,839,908,1,3,99,157,299,466,540,442,229
"g/grangda01","Danny Granger",847,336,336,0,179,146,128,129,29,61,57,66,122,80,67
"g/grangda01","Danny Granger",653,336,336,0,179,146,128,129,29,61,57,66,122,80,67
"g/grangda01","Danny Granger",194,336,336,0,179,146,128,129,29,61,57,66,122,80,67
"g/grayaa01","Aaron Gray",355,71,65,-6,60,54,1,0,10,11,20,22,40,32,20
"g/grayaa01","Aaron Gray",335,71,65,-6,60,54,1,0,10,11,20,22,40,32,20
"g/greenda02","Danny Green",1651,529,616,87,187,172,318,396,24,48,56,80,131,92,63
"g/greendr01","Draymond Green",1797,519,511,-8,294,264,165,165,60,82,124,154,170,110,123
"g/greenge01","Gerald Green",2330,1106,1287,181,496,488,510,612,100,187,135,190,361,298,230
"g/greenje02","Jeff Green",2805,1324,1374,50,775,694,396,405,153,275,250,334,525,360,356
"g/greenwi01","Willie Green",869,288,273,-15,150,122,121,123,17,28,30,38,120,84,34
"g/griffbl01","Blake Griffin",2863,1658,1930,272,1315,1412,44,36,299,482,476,714,839,698,674
"g/gutiejo01","Jorge Gutierrez",244,60,62,2,42,44,12,9,6,9,16,26,26,18,12
"h/hamiljo02","Jordan Hamilton",1019,398,404,6,178,154,197,210,23,40,57,62,121,92,51
"h/hamiljo02","Jordan Hamilton",670,398,404,6,178,154,197,210,23,40,57,62,121,92,51
"h/hamiljo02","Jordan Hamilton",349,398,404,6,178,154,197,210,23,40,57,62,121,92,51
"h/hansbty01","Tyler Hansbrough",978,278,312,34,194,186,2,0,82,126,88,102,106,84,185
"h/hardati02","Tim Hardaway",1875,737,819,82,329,328,358,390,50,101,130,180,199,148,128
"h/hardeja01","James Harden",2777,1487,1824,337,722,744,483,531,282,549,282,360,440,384,665
"h/harklma01","Maurice Harkless",1950,547,592,45,329,330,154,177,64,85,205,244,124,86,143
"h/harrejo01","Josh Harrellson",317,85,93,8,51,52,31,36,3,5,33,36,18,16,7
"h/harrial01","Al Harrington",511,222,225,3,107,96,100,102,15,27,60,70,47,26,35
"h/harride01","Devin Harris",818,303,314,11,153,130,101,93,49,91,60,66,93,64,115
"h/harrima01","Manny Harris",180,73,73,0,50,42,20,21,3,10,20,28,30,14,12
"h/harrimi01","Mike Harris",225,74,84,10,59,58,2,0,13,26,13,24,46,34,27
"h/harrito02","Tobias Harris",1850,820,892,72,590,600,126,96,104,196,188,276,402,324,244
"h/hasleud01","Udonis Haslem",653,165,173,8,146,148,0,0,19,25,70,92,76,56,44
"h/hawessp01","Spencer Hawes",2470,949,1050,101,575,550,307,384,67,116,227,282,348,268,152
"h/hawessp01","Spencer Hawes",1666,949,1050,101,575,550,307,384,67,116,227,282,348,268,152
"h/hawessp01","Spencer Hawes",804,949,1050,101,575,550,307,384,67,116,227,282,348,268,152
"h/hayesch01","Chuck Hayes",754,140,132,-8,129,112,1,0,10,20,46,52,83,60,25
"h/hayesch01","Chuck Hayes",179,140,132,-8,129,112,1,0,10,20,46,52,83,60,25
"h/hayesch01","Chuck Hayes",575,140,132,-8,129,112,1,0,10,20,46,52,83,60,25
"h/haywago01","Gordon Hayward",2800,1196,1235,39,752,682,280,255,164,298,184,250,568,432,381
"h/hendege02","Gerald Henderson",2461,1068,1072,4,815,726,115,120,138,226,171,214,644,512,309
"h/henryxa01","Xavier Henry",908,425,432,7,264,232,81,84,80,116,96,112,168,120,177
"h/hensojo01","John Henson",1856,721,779,58,638,688,1,0,82,91,266,370,372,318,177
"h/hibbero01","Roy Hibbert",2409,873,871,-2,749,658,5,6,119,207,167,188,582,470,269
"h/hicksjj01","J.J. Hickson",1859,785,814,29,646,664,8,0,131,150,280,406,366,258,290
"h/hilarne01","Nene Hilario",1560,714,754,40,589,596,5,3,120,155,203,284,386,312,266
"h/hillge01","George Hill",2434,692,777,85,356,354,260,285,76,138,93,132,263,222,176
"h/hilljo01","Jordan Hill",1500,599,696,97,520,572,1,0,78,124,188,256,332,316,181
"h/hillso01","Solomon Hill",226,43,47,4,17,20,23,21,3,6,8,8,9,12,7
"h/hinriki01","Kirk Hinrich",2116,677,663,-14,377,316,242,255,58,92,71,76,306,240,125
"h/holidjr01","Jrue Holiday",1143,481,485,4,377,346,77,90,27,49,106,118,271,228,63
"h/holliry01","Ryan Hollins",482,97,141,44,72,106,0,0,25,35,42,78,30,28,56
"h/horfoal01","Al Horford",958,460,538,78,409,468,11,12,40,58,120,184,289,284,85
"h/howardw01","Dwight Howard",2396,1095,1297,202,793,942,7,6,295,349,405,628,388,314,638
"h/hummero01","Robbie Hummel",655,184,180,-4,88,70,89,96,7,14,11,18,77,52,16
"h/humphkr01","Kris Humphries",1376,529,579,50,459,462,3,0,67,117,125,164,334,298,144
"i/ibakase01","Serge Ibaka",2666,1068,1227,159,918,1002,60,69,90,156,289,436,629,566,199
"i/iguodan01","Andre Iguodala",2040,518,588,70,283,316,175,186,60,86,122,174,161,142,132
"i/ilyaser01","Ersan Ilyasova",1478,640,618,-22,448,400,131,111,61,107,155,176,293,224,130
"i/irvinky01","Kyrie Irving",2496,1370,1450,80,893,818,344,369,133,263,275,326,618,492,338
"j/jackja01","Jarrett Jack",2252,760,750,-10,513,446,185,189,62,115,53,66,460,380,149
"j/jacksre01","Reggie Jackson",2277,996,1042,46,671,640,245,249,80,153,243,292,428,348,177
"j/jacksst02","Stephen Jackson",107,28,15,-13,12,10,14,3,2,2,4,4,8,6,4
"j/jamesbe01","Bernard James",146,26,28,2,22,22,1,0,3,6,15,16,7,6,11
"j/jamesle01","LeBron James",2902,1600,2077,477,1047,1302,306,348,247,427,507,812,540,490,585
"j/jamisan01","Antawn Jamison",248,103,84,-19,51,42,41,24,11,18,20,24,31,18,25
"j/jeffeal01","Al Jefferson",2553,1495,1594,99,1361,1394,15,9,119,191,348,480,1013,914,277
"j/jefferi01","Richard Jefferson",2213,723,830,107,353,342,301,369,69,119,122,178,231,164,162
"j/jenkijo01","John Jenkins",158,43,40,-3,24,24,18,12,1,4,15,14,9,10,4
"j/jennibr01","Brandon Jennings",2728,1268,1229,-39,678,538,457,462,133,229,225,250,453,288,321
"j/jerebjo01","Jonas Jerebko",741,234,270,36,134,134,74,93,26,43,65,88,69,46,59
"j/johnsam01","Amir Johnson",2214,673,799,126,546,648,66,60,61,91,232,336,314,312,143
"j/johnsch04","Chris Johnson",789,233,249,16,87,84,127,129,19,36,45,54,42,30,43
"j/johnsja01","James Johnson",956,349,384,35,221,242,87,66,41,76,134,174,87,68,90
"j/johnsjo02","Joe Johnson",2575,1101,1236,135,614,600,404,486,83,150,60,84,554,516,195
"j/johnsor01","Orlando Johnson",392,125,100,-25,66,54,47,27,12,19,20,18,46,36,26
"j/johnsor01","Orlando Johnson",342,125,100,-25,66,54,47,27,12,19,20,18,46,36,26
"j/johnswe01","Wesley Johnson",2240,685,715,30,380,354,271,300,34,61,138,184,242,170,77
"j/jonesja02","James Jones",236,73,97,24,14,6,54,84,5,7,3,2,11,4,11
"j/jonespe01","Perry Jones",764,201,216,15,120,122,61,66,20,28,43,60,77,62,42
"j/joneste01","Terrence Jones",2078,795,921,126,611,710,102,93,82,118,321,486,290,224,195
"j/jordade01","DeAndre Jordan",2870,687,856,169,515,696,0,0,172,160,365,536,150,160,374
"j/josepco01","Cory Joseph",936,309,343,34,227,228,38,36,44,79,73,94,154,134,96
"k/kamanch01","Chris Kaman",736,377,404,27,343,352,3,0,31,52,79,116,264,236,68
"k/kanteen01","Enes Kanter",2138,945,987,42,852,838,1,0,92,149,299,392,553,446,204
"k/karasse01","Sergey Karasev",156,40,37,-3,16,16,19,12,5,9,4,8,12,8,10
"k/kellyry01","Ryan Kelly",1312,427,472,45,229,218,142,144,56,110,66,84,163,134,135
"k/kiddgmi01","Michael Kidd-Gilchrist",1502,436,448,12,344,332,9,3,83,113,192,246,152,86,184
"k/kirilan01","Andrei Kirilenko",857,215,226,11,155,162,5,3,55,61,87,116,68,46,119
"k/knighbr03","Brandon Knight",2400,1235,1283,48,754,702,338,330,143,251,304,358,450,344,323
"k/korveky01","Kyle Korver",2408,632,824,192,217,208,392,555,23,61,12,14,205,194,94
"k/koufoko01","Kosta Koufos",1349,500,514,14,459,454,0,0,41,60,200,240,259,214,93
