"player_id","player_nm","mp","poss","pts","diff","poss2","pts2","poss3","pts3","possft","ptsft","poss2_rim","pts2_rim","poss2_other","pts2_other","tot_fta"
"l/leonaka01","Kawhi Leonard",2380,1222,1497,275,800,846,291,387,131,264,226,330,574,516,334
"l/leoname01","Meyers Leonard",1333,453,507,54,206,216,228,258,19,33,45,48,161,168,46
"l/leuerjo01","Jon Leuer",1255,510,567,57,356,364,110,126,44,77,142,206,214,158,101
"l/lillada01","Damian Lillard",2676,1665,1849,184,864,778,610,687,191,384,381,416,483,362,464
"l/linje01","Jeremy Lin",2048,863,910,47,502,448,226,228,135,234,222,252,280,196,292
"l/livinsh01","Shaun Livingston",1520,417,487,70,367,402,12,6,38,79,98,142,269,260,93
"l/lopezbr01","Brook Lopez",2457,1328,1500,172,1143,1178,14,6,171,316,375,478,768,700,403
"l/lopezro01","Robin Lopez",2219,735,842,107,661,714,1,0,73,128,302,374,359,340,161
"l/loveke01","Kevin Love",2424,1123,1233,110,539,502,439,474,145,257,169,186,370,316,314
"l/lowryky01","Kyle Lowry",2851,1411,1619,208,652,600,546,636,213,383,258,310,394,290,491
"l/lylestr01","Trey Lyles",1382,472,488,16,309,284,127,147,36,57,103,118,206,166,82
"m/macksh01","Shelvin Mack",1058,439,446,7,291,286,124,117,24,43,90,124,201,162,61
"m/macksh01","Shelvin Mack",179,439,446,7,291,286,124,117,24,43,90,124,201,162,61
"m/macksh01","Shelvin Mack",879,439,446,7,291,286,124,117,24,43,90,124,201,162,61
"m/mahinia01","Ian Mahinmi",1816,551,660,109,448,528,0,0,103,132,279,386,169,142,225
"m/marblde01","Devyn Marble",249,82,60,-22,39,26,32,24,11,10,17,18,22,8,24
"m/marjabo01","Boban Marjanovic",508,224,297,73,174,210,0,0,50,87,84,124,90,86,114
"m/marshke01","Kendall Marshall",400,124,111,-13,69,54,49,48,6,9,20,22,49,32,13
"m/martija01","Jarell Martin",380,144,153,9,114,108,2,0,28,45,54,62,60,46,62
"m/martike02","Kevin Martin",1095,493,508,15,284,214,135,147,74,147,67,78,217,136,172
"m/martike02","Kevin Martin",834,493,508,15,284,214,135,147,74,147,67,78,217,136,172
"m/martike02","Kevin Martin",261,493,508,15,284,214,135,147,74,147,67,78,217,136,172
"m/matthwe02","Wesley Matthews",2644,917,972,55,329,284,525,567,63,121,90,90,239,194,146
"m/mayooj01","O.J. Mayo",1090,337,318,-19,159,134,162,156,16,28,48,46,111,88,40
"m/mbahalu01","Luc Mbah a Moute",1274,233,231,-2,167,162,40,39,26,30,110,118,57,44,57
"m/mcadoja01","James Michael McAdoo",262,107,117,10,82,88,2,3,23,26,54,70,28,18,49
"m/mccalra01","Ray McCallum",475,153,136,-17,104,80,42,45,7,11,33,40,71,40,15
"m/mccalra01","Ray McCallum",256,153,136,-17,104,80,42,45,7,11,33,40,71,40,15
"m/mccalra01","Ray McCallum",219,153,136,-17,104,80,42,45,7,11,33,40,71,40,15
"m/mccolcj01","CJ McCollum",2780,1530,1665,135,959,888,473,591,98,186,248,258,711,630,226
"m/mccontj01","T.J. McConnell",1606,483,493,10,375,374,89,93,19,26,88,102,287,272,41
"m/mcculch01","Chris McCullough",362,120,112,-8,74,62,35,39,11,11,33,36,41,26,23
"m/mcdankj01","K.J. McDaniels",235,86,88,2,47,44,25,21,14,23,29,32,18,12,30
"m/mcderdo01","Doug McDermott",1861,675,758,83,385,362,259,330,31,66,156,180,229,182,84
"m/mcgeeja01","JaVale McGee",370,151,172,21,133,154,1,0,17,18,89,128,44,26,36
"m/mclembe01","Ben McLemore",1443,499,530,31,270,256,185,201,44,73,119,164,151,92,103
"m/mcraejo01","Jordan McRae",195,90,99,9,56,48,22,30,12,21,23,28,33,20,28
"m/mcraejo01","Jordan McRae",113,90,99,9,56,48,22,30,12,21,23,28,33,20,28
"m/mcrobjo01","Josh McRoberts",595,165,150,-15,99,86,49,36,17,28,39,44,60,42,40
"m/mejrisa01","Salah Mejri",397,100,125,25,77,98,1,0,22,27,67,96,10,2,46
"m/middlkh01","Khris Middleton",2852,1270,1408,138,782,728,362,429,126,251,167,212,615,516,312
"m/milescj01","C.J. Miles",1464,686,752,66,246,234,387,426,53,92,100,112,146,122,124
"m/millean02","Andre Miller",461,119,141,22,98,114,8,6,13,21,49,60,49,54,32
"m/millean02","Andre Miller",280,119,141,22,98,114,8,6,13,21,49,60,49,54,32
"m/millean02","Andre Miller",181,119,141,22,98,114,8,6,13,21,49,60,49,54,32
"m/millemi01","Mike Miller",373,62,63,1,10,6,52,57,0,0,2,2,8,4,0
"m/millspa02","Patty Mills",1662,637,689,52,292,274,320,369,25,46,87,114,205,160,58
"m/millsel01","Elijah Millsap",173,48,36,-12,27,20,12,3,9,13,20,20,7,0,18
"m/millspa01","Paul Millsap",2647,1251,1385,134,835,854,232,222,184,309,387,488,448,366,408
"m/mirotni01","Nikola Mirotic",1646,692,776,84,263,226,346,405,83,145,128,154,135,72,181
"m/monrogr01","Greg Monroe",2314,1076,1210,134,939,982,1,0,136,228,510,608,429,374,308
"m/mooreet01","E'Twaun Moore",1263,404,443,39,285,280,104,141,15,22,69,90,216,190,35
"m/morrima03","Marcus Morris",2856,1066,1131,65,649,604,296,324,121,203,149,200,500,404,271
"m/morrima02","Markieff Morris",1629,781,760,-21,563,516,155,141,63,103,185,222,378,294,147
"m/morrima02","Markieff Morris",917,781,760,-21,563,516,155,141,63,103,185,222,378,294,147
"m/morrima02","Markieff Morris",712,781,760,-21,563,516,155,141,63,103,185,222,378,294,147
"m/morroan01","Anthony Morrow",926,346,375,29,128,114,205,237,13,24,20,20,108,94,39
"m/motiedo01","Donatas Motiejunas",547,231,230,-1,148,148,57,48,26,34,42,50,106,98,53
"m/mozgoti01","Timofey Mozgov",1326,399,475,76,352,404,7,3,40,68,219,302,133,102,95
"m/mudiaem01","Emmanuel Mudiay",2068,998,872,-126,671,510,232,222,95,140,265,252,406,258,209
"m/muhamsh01","Shabazz Muhammad",1682,790,863,73,529,546,152,132,109,185,254,330,275,216,242
"m/munfoxa02","Xavier Munford",244,82,80,-2,54,46,23,27,5,7,12,12,42,34,14
"m/muscami01","Mike Muscala",565,170,195,25,113,128,39,36,18,31,52,70,61,58,39
"n/nancela02","Larry Nance",1266,321,349,28,290,314,10,3,21,32,138,188,152,126,47
"n/napiesh01","Shabazz Napier",600,220,201,-19,97,68,104,102,19,31,27,14,70,54,45
"n/nealga01","Gary Neal",807,345,384,39,225,220,99,123,21,41,23,30,202,190,55
"n/nelsoja01","Jameer Nelson",1036,322,299,-23,163,140,144,129,15,30,46,58,117,82,35
"n/netora01","Raul Neto",1499,449,476,27,256,232,162,192,31,52,99,116,157,116,70
"n/nichoan01","Andrew Nicholson",823,336,384,48,196,210,113,123,27,51,65,92,131,118,65
"n/noahjo01","Joakim Noah",635,155,124,-31,132,102,1,0,22,22,97,86,35,16,45
"n/noelne01","Nerlens Noel",1965,690,747,57,585,610,2,3,103,134,320,458,265,152,227
"n/noguelu01","Lucas Nogueira",225,51,65,14,41,54,3,3,7,8,36,52,5,2,15
"n/nowitdi01","Dirk Nowitzki",2364,1232,1352,120,770,744,342,378,120,230,83,122,687,622,280
"n/nurkiju01","Jusuf Nurkic",547,286,263,-23,239,202,3,0,44,61,117,116,122,86,99
"o/obryajo01","Johnny O'Bryant",857,226,200,-26,208,170,1,3,17,27,72,68,136,102,40
"o/oquinky01","Kyle O'Quinn",764,297,308,11,249,248,22,15,26,45,81,102,168,146,60
"o/okafoja01","Jahlil Okafor",1591,863,928,65,775,792,6,3,82,133,308,416,467,376,194
"o/oladivi01","Victor Oladipo",2379,1077,1143,66,689,654,280,294,108,195,288,332,401,322,247
"o/olynyke01","Kelly Olynyk",1395,613,686,73,346,336,210,255,57,95,198,260,148,76,128
"o/oubreke01","Kelly Oubre",671,231,236,5,132,130,79,75,20,31,88,104,44,26,49
"p/pachuza01","Zaza Pachulia",2004,600,650,50,467,438,3,0,130,212,246,290,221,148,276
"p/papanko01","Kostas Papanikolaou",294,73,67,-6,34,28,32,30,7,9,19,22,15,6,14
"p/parkeja01","Jabari Parker",2408,1002,1069,67,864,868,35,27,103,174,414,544,450,324,228
"p/parketo01","Tony Parker",1980,790,857,67,646,646,64,81,80,130,221,272,425,374,171
"p/parsoch01","Chandler Parsons",1799,710,837,127,401,432,250,312,59,93,195,278,206,154,136
"p/pattela01","Lamar Patterson",395,90,84,-6,31,32,49,36,10,16,20,26,11,6,22
"p/pattepa01","Patrick Patterson",2020,507,542,35,200,196,293,318,14,28,61,64,139,132,34
"p/paulch01","Chris Paul",2420,1253,1412,159,786,786,329,366,138,260,135,164,651,622,328
"p/paynead01","Adreian Payne",486,158,132,-26,113,88,32,27,13,17,33,40,80,48,26
"p/payneca01","Cameron Payne",698,288,283,-5,167,156,111,108,10,19,36,34,131,122,24
"p/paytoel01","Elfrid Payton",2145,811,778,-33,638,576,92,90,81,112,300,350,338,226,190
"p/pekovni01","Nikola Pekovic",156,60,54,-6,50,38,0,0,10,16,18,18,32,20,20
"p/perkike01","Kendrick Perkins",542,87,91,4,75,80,0,0,12,11,26,34,49,46,25
"p/piercpa01","Paul Pierce",1231,428,417,-11,155,138,242,225,31,54,26,20,129,118,66
"p/plumlma01","Mason Plumlee",2084,669,749,80,513,534,4,0,152,215,320,404,193,130,335
"p/plumlmi01","Miles Plumlee",870,261,314,53,233,280,0,0,28,34,160,204,73,76,59
"p/porteot01","Otto Porter",2276,772,871,99,451,482,267,294,54,95,175,236,276,246,126
"p/portibo01","Bobby Portis",1102,465,436,-29,383,340,52,48,30,48,140,164,243,176,66
"p/porzikr01","Kristaps Porzingis",2047,999,1028,29,643,584,243,243,113,201,191,220,452,364,240
"p/poweldw01","Dwight Powell",992,359,399,40,280,288,16,6,63,105,140,200,140,88,142
"p/powelno01","Norman Powell",725,253,273,20,141,122,88,108,24,43,64,78,77,44,53
"p/pressph01","Phil Pressey",283,88,77,-11,60,52,17,12,11,13,36,42,24,10,25
"p/pressph01","Phil Pressey",170,88,77,-11,60,52,17,12,11,13,36,42,24,10,25
"p/pressph01","Phil Pressey",113,88,77,-11,60,52,17,12,11,13,36,42,24,10,25
"p/pricero01","Ronnie Price",1211,321,331,10,107,96,195,204,19,31,43,54,64,42,41
"p/prigipa01","Pablo Prigioni",823,150,145,-5,52,54,95,84,3,7,28,36,24,18,8
"p/princta01","Tayshaun Prince",1462,238,221,-17,206,196,23,12,9,13,29,44,177,152,19
"r/randlju01","Julius Randle",2286,953,919,-34,799,696,36,30,118,193,394,450,405,246,270
"r/randoza01","Zach Randolph",2016,1009,1039,30,881,850,26,18,102,171,284,344,597,506,216
"r/redicjj01","J.J. Redick",2097,965,1218,253,460,444,420,600,85,174,65,82,395,362,205
"r/reedwi02","Willie Reed",426,158,182,24,133,152,0,0,25,30,81,114,52,38,55
"r/richajo01","Josh Richardson",1107,301,341,40,157,140,115,159,29,42,62,76,95,64,63
"r/riverau01","Austin Rivers",1464,568,592,24,331,328,185,186,52,78,143,176,188,152,116
"r/roberan03","Andre Roberson",1553,299,337,38,171,208,103,96,25,33,146,186,25,22,54
"r/roberbr01","Brian Roberts",470,183,203,20,123,118,42,45,18,40,31,40,92,78,47
"r/roberbr01","Brian Roberts",333,183,203,20,123,118,42,45,18,40,31,40,92,78,47
"r/roberbr01","Brian Roberts",137,183,203,20,123,118,42,45,18,40,31,40,92,78,47
"r/robingl02","Glenn Robinson",508,168,171,3,114,102,37,42,17,27,50,58,64,44,39
"r/robinth01","Thomas Robinson",917,337,307,-30,290,260,1,0,46,47,171,208,119,52,109
"r/rondora01","Rajon Rondo",2537,854,859,5,612,586,170,186,72,87,269,344,343,242,150
"r/rosede01","Derrick Rose",2097,1123,1079,-44,897,806,150,132,76,141,313,320,584,486,179
"r/rosste01","Terrence Ross",1747,651,716,65,288,278,338,393,25,45,54,76,234,202,62
"r/roziete01","Terry Rozier",311,110,71,-39,79,46,27,18,4,7,31,22,48,24,10
"r/rubiori01","Ricky Rubio",2323,723,743,20,396,314,190,186,137,243,120,124,276,190,314
"r/rudezda01","Damjan Rudez",277,66,75,9,12,16,50,51,4,8,10,16,2,0,8
"r/rushbr01","Brandon Rush",1055,274,305,31,103,92,157,195,14,18,51,56,52,36,28
"r/russeda01","D'Angelo Russell",2259,1039,1054,15,586,524,370,390,83,140,180,210,406,314,190
"s/sacrero01","Robert Sacre",320,94,87,-7,75,62,0,0,19,25,21,26,54,36,38
"s/sampsja02","JaKarr Sampson",1160,376,374,-2,255,252,63,42,58,80,143,188,112,64,122
"s/sampsja02","JaKarr Sampson",691,376,374,-2,255,252,63,42,58,80,143,188,112,64,122
"s/sampsja02","JaKarr Sampson",469,376,374,-2,255,252,63,42,58,80,143,188,112,64,122
"s/schrode01","Dennis Schroder",1621,860,874,14,542,504,239,231,79,139,290,306,252,198,182
"s/scolalu01","Luis Scola",1636,636,664,28,437,408,161,195,38,61,160,196,277,212,84
"s/scottmi01","Mike Scott",1146,405,464,59,218,228,158,186,29,50,99,126,119,102,63
"s/sefolth01","Thabo Sefolosha",1758,417,480,63,249,292,125,126,43,62,154,204,95,88,99
"s/serapke01","Kevin Seraphin",526,216,187,-29,203,168,2,0,11,19,41,44,162,124,23
"s/sessira01","Ramon Sessions",1667,716,810,94,481,488,111,108,124,214,254,294,227,194,283
"s/shumpim01","Iman Shumpert",1316,328,311,-17,159,142,146,129,23,40,60,72,99,70,51
"s/simmojo02","Jonathon Simmons",813,278,330,52,194,208,47,54,37,68,116,154,78,54,92
"s/simshe01","Henry Sims",263,91,91,0,76,66,1,0,14,25,32,34,44,32,30
"s/singlky01","Kyle Singler",977,240,230,-10,124,112,97,90,19,28,47,52,77,60,44
"s/sloando01","Donald Sloan",1318,398,424,26,251,232,99,114,48,78,137,154,114,78,104
"s/smartma01","Marcus Smart",1667,603,558,-45,288,246,241,183,74,129,154,158,134,88,166
"s/smithgr02","Greg Smith",192,39,43,4,32,36,0,0,7,7,27,32,5,4,17
"s/smithis01","Ish Smith",2239,1042,970,-72,797,682,170,168,75,120,322,354,475,328,176
"s/smithis01","Ish Smith",617,1042,970,-72,797,682,170,168,75,120,322,354,475,328,176
"s/smithis01","Ish Smith",1622,1042,970,-72,797,682,170,168,75,120,322,354,475,328,176
"s/smithjr01","J.R. Smith",2362,882,955,73,339,298,510,612,33,45,69,86,270,212,71
"s/smithja02","Jason Smith",1181,532,546,14,487,480,16,12,29,54,69,80,418,400,67
"s/smithjo03","Josh Smith",880,382,332,-50,206,172,143,123,33,37,83,104,123,68,67
"s/smithjo03","Josh Smith",459,382,332,-50,206,172,143,123,33,37,83,104,123,68,67
"s/smithjo03","Josh Smith",421,382,332,-50,206,172,143,123,33,37,83,104,123,68,67
"s/snellto01","Tony Snell",1301,354,338,-16,184,140,155,168,15,30,69,66,115,74,33
"s/speigma01","Marreese Speights",832,507,512,5,394,346,63,72,50,94,115,118,279,228,114
"s/splitti01","Tiago Splitter",579,177,201,24,153,162,2,0,22,39,116,138,37,24,48
"s/stausni01","Nik Stauskas",1809,595,615,20,220,208,325,318,50,89,137,150,83,58,118
"s/stephla01","Lance Stephenson",1372,522,571,49,396,396,78,90,48,85,183,242,213,154,111
"s/stephla01","Lance Stephenson",680,522,571,49,396,396,78,90,48,85,183,242,213,154,111
"s/stephla01","Lance Stephenson",692,522,571,49,396,396,78,90,48,85,183,242,213,154,111
"s/stoudam01","Amar'e Stoudemire",762,251,300,49,221,250,0,0,30,50,138,172,83,78,67
"s/stuckro01","Rodney Stuckey",1275,512,511,-1,361,326,83,60,68,125,126,146,235,180,158
"s/sullija01","Jared Sullinger",1915,881,834,-47,703,644,104,87,74,103,235,278,468,366,161
"t/teaguje01","Jeff Teague",2255,1120,1226,106,712,648,274,330,134,248,365,414,347,234,312
"t/teletmi01","Mirza Teletovic",1686,847,964,117,317,302,460,543,70,119,100,134,217,168,155
"t/templga01","Garrett Temple",1951,563,582,19,248,224,257,267,58,91,132,148,116,76,125
"t/terryja01","Jason Terry",1258,389,420,31,115,116,261,279,13,25,27,38,88,78,33
"t/thomais02","Isaiah Thomas",2644,1615,1801,186,917,848,465,501,233,452,470,546,447,302,544
"t/thomala01","Lance Thomas",1313,431,484,53,273,250,109,132,49,102,82,94,191,156,119
"t/thompho01","Hollis Thompson",2154,716,757,41,287,242,394,447,35,68,99,114,188,128,96
"t/thompja02","Jason Thompson",471,133,147,14,93,94,15,15,25,38,43,56,50,38,54
"t/thompja02","Jason Thompson",179,133,147,14,93,94,15,15,25,38,43,56,50,38,54
"t/thompja02","Jason Thompson",292,133,147,14,93,94,15,15,25,38,43,56,50,38,54
"t/thompkl01","Klay Thompson",2666,1481,1766,285,738,750,648,828,95,188,252,346,486,404,221
"t/thomptr01","Tristan Thompson",2269,527,641,114,419,492,0,0,108,149,291,390,128,102,242
"t/thornma01","Marcus Thornton",1109,576,588,12,271,250,271,273,34,65,104,122,167,128,79
"t/thornma01","Marcus Thornton",885,576,588,12,271,250,271,273,34,65,104,122,167,128,79
"t/thornma01","Marcus Thornton",224,576,588,12,271,250,271,273,34,65,104,122,167,128,79
"t/tollian01","Anthony Tolliver",1341,353,383,30,61,60,272,294,20,29,33,44,28,16,47
"t/toupaax01","Axel Toupane",305,77,76,-1,30,24,40,39,7,13,16,18,14,6,17
"t/townska01","Karl-Anthony Towns",2627,1267,1503,236,1064,1190,88,90,115,223,394,552,670,638,275
"t/tuckepj01","P.J. Tucker",2540,644,652,8,376,342,206,204,62,106,214,228,162,114,142
"t/turneev01","Evan Turner",2271,833,851,18,670,646,83,60,80,145,199,254,471,392,179
"t/turnemy01","Myles Turner",1367,582,619,37,517,522,13,9,52,88,154,212,363,310,121
"u/udrihbe01","Beno Udrih",707,206,205,-1,153,142,44,45,9,18,37,38,116,104,20
"u/udrihbe01","Beno Udrih",120,206,205,-1,153,142,44,45,9,18,37,38,116,104,20
"u/udrihbe01","Beno Udrih",587,206,205,-1,153,142,44,45,9,18,37,38,116,104,20
"v/valanjo01","Jonas Valanciunas",1557,631,768,137,536,606,0,0,95,162,289,372,247,234,213
"v/varejan01","Anderson Varejao",496,146,138,-8,123,106,1,0,22,32,47,48,76,58,50
"v/varejan01","Anderson Varejao",310,146,138,-8,123,106,1,0,22,32,47,48,76,58,50
"v/varejan01","Anderson Varejao",186,146,138,-8,123,106,1,0,22,32,47,48,76,58,50
"v/vasqugr01","Greivis Vasquez",460,147,127,-20,65,54,73,54,9,19,24,22,41,32,26
"v/vaughra01","Rashad Vaughn",1001,271,216,-55,119,76,146,129,6,11,41,28,78,48,15
"v/villach01","Charlie Villanueva",665,338,318,-20,155,156,173,141,10,21,62,78,93,78,24
"v/vonleno01","Noah Vonleh",1174,302,283,-19,232,212,47,33,23,38,116,140,116,72,51
"v/vucevni01","Nikola Vucevic",2037,1111,1180,69,1037,1062,9,6,65,112,258,318,779,744,150
"v/vujacsa01","Sasha Vujacic",908,294,296,2,134,108,143,156,17,32,31,34,103,74,39
"w/wadedw01","Dwyane Wade",2258,1367,1402,35,1139,1066,44,21,184,315,349,452,790,614,406
"w/waitedi01","Dion Waiters",2152,773,760,-13,464,392,241,258,68,110,202,208,262,184,157
"w/walkeke02","Kemba Walker",2885,1526,1678,152,842,772,490,546,194,360,330,394,512,378,438
"w/walljo01","John Wall",2784,1489,1514,25,1022,914,327,345,140,255,389,466,633,448,344
"w/warretj01","T.J. Warren",1070,468,515,47,371,386,70,84,27,45,121,164,250,222,64
"w/watsocj01","C.J. Watson",656,153,141,-12,89,66,48,42,16,33,27,26,62,40,39
"w/weberbr01","Briante Weber",169,41,31,-10,34,28,5,0,2,3,4,6,30,22,4
"w/weberbr01","Briante Weber",166,41,31,-10,34,28,5,0,2,3,4,6,30,22,4
"w/weemsso01","Sonny Weems",499,118,107,-11,69,54,42,45,7,8,28,28,41,26,15
"w/weemsso01","Sonny Weems",421,118,107,-11,69,54,42,45,7,8,28,28,41,26,15
"w/westda01","David West",1404,480,554,74,441,482,7,9,32,63,115,164,326,318,80
"w/westbru01","Russell Westbrook",2750,1700,1871,171,1103,1110,341,303,256,458,544,648,559,462,573
"w/whiteha01","Hassan Whiteside",2125,824,1038,214,681,824,0,0,143,214,343,530,338,294,329
"w/wiggian01","Andrew Wiggins",2845,1550,1675,125,1104,1074,190,171,256,430,415,538,689,536,565
"w/wilcocj01","C.J. Wilcox",167,71,70,-1,43,34,23,27,5,9,10,14,33,20,12
"w/willide01","Deron Williams",2106,864,905,41,493,448,282,291,89,166,127,150,366,298,206
"w/willide02","Derrick Williams",1435,681,746,65,415,420,150,132,116,194,222,280,193,140,256
"w/willilo02","Lou Williams",1907,869,1020,151,374,346,321,330,174,344,106,126,268,220,424
"w/willima02","Marvin Williams",2338,812,948,136,368,372,379,456,65,120,159,170,209,202,144
"w/willima01","Mo Williams",748,319,334,15,200,192,102,108,17,34,28,30,172,162,42
"w/winslju01","Justise Winslow",2232,515,504,-11,347,328,116,96,52,80,181,208,166,120,117
"w/witheje01","Jeff Withey",658,189,217,28,160,174,2,0,27,43,95,124,65,50,59
"w/woodch01","Christian Wood",145,63,61,-2,42,36,11,12,10,13,24,30,18,6,21
"a/artesro01","Metta World Peace",590,204,176,-28,93,58,84,78,27,40,44,30,49,28,57
"w/wrighbr03","Brandan Wright",212,62,83,21,52,70,0,0,10,13,27,44,25,26,24
"w/wrighde01","Delon Wright",229,98,103,5,68,62,13,15,17,26,41,46,27,16,35
"w/wroteto01","Tony Wroten",144,83,67,-16,48,38,17,9,18,20,37,36,11,2,37
"y/youngja01","James Young",199,38,29,-9,10,10,26,18,2,1,5,4,5,6,4
"y/youngjo01","Joe Young",384,180,153,-27,124,104,46,30,10,19,35,40,89,64,25
"y/youngni01","Nick Young",1033,400,388,-12,135,98,237,231,28,59,13,10,122,88,76
"y/youngth01","Thaddeus Young",2407,1040,1102,62,933,976,30,21,77,105,374,458,559,518,163
"z/zelleco01","Cody Zeller",1774,543,638,95,427,460,10,3,106,175,281,358,146,102,232
"z/zellety01","Tyler Zeller",710,338,364,26,290,276,0,0,48,88,126,170,164,106,108
