"player_id","player_nm","mp","poss","pts","diff","poss2","pts2","poss3","pts3","possft","ptsft","poss2_rim","pts2_rim","poss2_other","pts2_other","tot_fta"
"b/bogdabo02","Bojan Bogdanovic",1854,624,698,74,320,340,256,273,48,85,154,218,166,122,106
"b/bogutan01","Andrew Bogut",1583,371,422,51,355,400,0,0,16,22,210,270,145,130,42
"b/bonnema01","Matt Bonner",935,246,263,17,104,96,126,138,16,29,11,16,93,80,37
"b/booketr01","Trevor Booker",1564,533,567,34,380,394,84,87,69,86,174,252,206,142,148
"b/boozeca01","Carlos Boozer",1692,808,836,28,743,742,0,0,65,94,279,376,464,366,150
"b/boshch01","Chris Bosh",1556,844,916,72,577,560,168,189,99,167,124,138,453,422,232
"b/bradlav01","Avery Bradley",2428,1053,1066,13,660,620,352,372,41,74,170,208,490,412,100
"b/brandel01","Elton Brand",486,106,96,-10,94,84,1,0,11,12,16,22,78,62,23
"b/breweco01","Corey Brewer",2087,908,917,9,571,560,235,189,102,168,308,394,263,166,226
"b/breweco01","Corey Brewer",680,908,917,9,571,560,235,189,102,168,308,394,263,166,226
"b/breweco01","Corey Brewer",1407,908,917,9,571,560,235,189,102,168,308,394,263,166,226
"b/brookaa01","Aaron Brooks",1885,890,944,54,504,446,313,363,73,135,218,228,286,218,174
"b/brownja01","Jabari Brown",568,208,227,19,108,94,62,69,38,64,47,52,61,42,85
"b/brownlo01","Lorenzo Brown",549,131,122,-9,94,92,28,18,9,12,45,50,49,42,19
"b/brownma02","Markel Brown",781,237,216,-21,146,118,64,51,27,47,60,66,86,52,57
"b/bryanko01","Kobe Bryant",1207,813,770,-43,529,424,184,162,100,184,97,110,432,314,241
"b/budinch01","Chase Budinger",1286,422,453,31,247,234,143,156,32,63,102,130,145,104,81
"b/bullore01","Reggie Bullock",338,74,69,-5,24,18,46,45,4,6,10,14,14,4,9
"b/bullore01","Reggie Bullock",263,74,69,-5,24,18,46,45,4,6,10,14,14,4,9
"b/burketr01","Trey Burke",2288,1069,969,-100,615,492,390,372,64,105,150,148,465,344,145
"b/burksal01","Alec Burks",899,356,371,15,232,190,68,78,56,103,87,86,145,104,129
"b/butleca01","Caron Butler",1623,420,458,38,177,156,219,249,24,53,25,26,152,130,61
"b/butleji01","Jimmy Butler",2513,1123,1298,175,719,696,193,219,211,383,306,382,413,314,463
"b/butlera01","Rasual Butler",1505,545,578,33,282,254,235,273,28,51,73,98,209,156,67
"b/buyckdw01","Dwight Buycks",123,44,52,8,29,22,11,21,4,9,12,10,17,12,10
"c/calatni01","Nick Calathes",838,266,243,-23,204,186,43,33,19,24,89,110,115,76,45
"c/caldejo01","Jose Calderon",1270,368,380,12,212,176,142,177,14,27,36,44,176,132,32
"c/caldwke01","Kentavious Caldwell-Pope",2587,1040,1042,2,528,474,444,459,68,109,220,264,308,210,158
"c/canaais01","Isaiah Canaan",938,402,431,29,132,110,246,273,24,48,65,60,67,50,60
"c/canaais01","Isaiah Canaan",369,402,431,29,132,110,246,273,24,48,65,60,67,50,60
"c/canaais01","Isaiah Canaan",569,402,431,29,132,110,246,273,24,48,65,60,67,50,60
"c/carrode01","DeMarre Carroll",2189,732,883,151,349,396,304,360,79,127,201,264,148,132,181
"c/cartevi01","Vince Carter",1091,433,382,-51,174,132,232,207,27,43,53,50,121,82,57
"c/cartemi01","Michael Carter-Williams",2149,1051,964,-87,766,656,153,108,132,200,306,360,460,296,291
"c/cartemi01","Michael Carter-Williams",1391,1051,964,-87,766,656,153,108,132,200,306,360,460,296,291
"c/cartemi01","Michael Carter-Williams",758,1051,964,-87,766,656,153,108,132,200,306,360,460,296,291
"c/casspom01","Omri Casspi",1416,514,592,78,340,348,87,105,87,139,162,234,178,114,191
"c/chalmma01","Mario Chalmers",2368,777,803,26,414,386,248,219,115,198,202,214,212,172,266
"c/chandty01","Tyson Chandler",2286,555,771,216,440,586,0,0,115,185,354,528,86,58,257
"c/chandwi01","Wilson Chandler",2471,1034,1085,51,569,558,406,417,59,110,260,334,309,224,142
"c/clarkia01","Ian Clark",192,59,57,-2,25,18,30,30,4,9,9,14,16,4,9
"c/clarkia01","Ian Clark",161,59,57,-2,25,18,30,30,4,9,9,14,16,4,9
"c/clarkjo01","Jordan Clarkson",1476,666,702,36,474,458,121,114,71,130,169,224,305,234,158
"c/coleno01","Norris Cole",1831,596,571,-25,382,350,176,165,38,56,136,146,246,204,81
"c/coleno01","Norris Cole",1148,596,571,-25,382,350,176,165,38,56,136,146,246,204,81
"c/coleno01","Norris Cole",683,596,571,-25,382,350,176,165,38,56,136,146,246,204,81
"c/collida01","Darren Collison",1565,631,716,85,389,400,161,180,81,136,136,186,253,214,184
"c/collini01","Nick Collison",1101,281,273,-8,193,180,60,48,28,45,96,124,97,56,65
"c/conlemi01","Mike Conley",2225,985,1091,106,605,572,277,321,103,198,243,284,362,288,249
"c/copelch01","Chris Copeland",828,327,308,-19,143,120,167,156,17,32,67,74,76,46,45
"c/cottobr01","Bryce Cotton",159,77,80,3,49,44,20,21,8,15,6,8,43,36,18
"c/couside01","DeMarcus Cousins",2013,1305,1417,112,1058,992,8,6,239,419,456,572,602,420,541
"c/covinro01","Robert Covington",1956,847,942,95,310,264,446,501,91,177,156,184,154,80,217
"c/crabbal01","Allen Crabbe",683,160,168,8,68,66,85,90,7,12,30,52,38,14,16
"c/crawfja01","Jamal Crawford",1703,941,999,58,475,426,364,357,102,216,66,74,409,352,252
"c/crowdja01","Jae Crowder",1647,608,628,20,339,336,208,183,61,109,153,188,186,148,141
"c/crowdja01","Jae Crowder",265,608,628,20,339,336,208,183,61,109,153,188,186,148,141
"c/crowdja01","Jae Crowder",1382,608,628,20,339,336,208,183,61,109,153,188,186,148,141
"c/cunnida01","Dante Cunningham",1652,361,340,-21,329,308,10,3,22,29,83,110,246,198,47
"c/curryst01","Stephen Curry",2613,1476,1877,401,695,734,646,858,135,285,249,342,446,392,339
"d/dalemsa01","Samuel Dalembert",544,139,128,-11,130,114,0,0,9,14,49,60,81,54,20
"d/danietr01","Troy Daniels",397,171,176,5,47,36,118,129,6,11,10,8,37,28,13
"d/danietr01","Troy Daniels",108,171,176,5,47,36,118,129,6,11,10,8,37,28,13
"d/danietr01","Troy Daniels",154,171,176,5,47,36,118,129,6,11,10,8,37,28,13
"d/danietr01","Troy Daniels",135,171,176,5,47,36,118,129,6,11,10,8,37,28,13
"d/datomlu01","Luigi Datome",209,89,104,15,49,50,40,54,0,0,12,16,37,34,1
"d/datomlu01","Luigi Datome",192,89,104,15,49,50,40,54,0,0,12,16,37,34,1
"d/daviebr01","Brandon Davies",423,153,142,-11,103,94,34,24,16,24,46,44,57,50,37
"d/daviebr01","Brandon Davies",379,153,142,-11,103,94,34,24,16,24,46,44,57,50,37
"d/davisan02","Anthony Davis",2455,1394,1640,246,1187,1282,12,3,195,355,422,622,765,660,461
"d/davised01","Ed Davis",1840,551,656,105,469,564,0,0,82,92,338,464,131,100,189
"d/davisgl01","Glen Davis",904,299,294,-5,251,234,4,0,44,60,125,154,126,80,95
"d/dayeau01","Austin Daye",344,143,129,-14,70,52,70,72,3,5,13,14,57,38,6
"d/dayeau01","Austin Daye",268,143,129,-14,70,52,70,72,3,5,13,14,57,38,6
"d/dedmode01","Dewayne Dedmon",845,191,216,25,161,182,1,0,29,34,110,148,51,34,64
"d/dellama01","Matthew Dellavedova",1380,326,319,-7,140,86,167,204,19,29,18,14,122,72,38
"d/denglu01","Luol Deng",2421,907,1007,100,567,582,221,234,119,191,243,314,324,268,251
"d/derozde01","DeMar DeRozan",2100,1178,1184,6,902,768,88,75,188,341,191,246,711,522,434
"d/diawbo01","Boris Diaw",1984,674,708,34,463,474,170,162,41,72,184,220,279,254,93
"d/dienggo01","Gorgui Dieng",2193,624,710,86,506,516,6,3,112,191,208,264,298,252,244
"d/dinwisp01","Spencer Dinwiddie",455,184,145,-39,104,78,65,36,15,31,37,34,67,44,34
"d/dorsejo01","Joey Dorsey",854,185,184,-1,144,160,1,0,40,24,112,138,32,22,83
"d/douglto01","Toney Douglas",177,57,51,-6,33,28,18,15,6,8,9,18,24,10,13
"d/douglch01","Chris Douglas-Roberts",103,25,19,-6,14,8,7,3,4,8,9,8,5,0,8
"d/dragigo01","Goran Dragic",2640,1102,1270,168,743,824,259,270,100,176,416,582,327,242,234
"d/dragigo01","Goran Dragic",1735,1102,1270,168,743,824,259,270,100,176,416,582,327,242,234
"d/dragigo01","Goran Dragic",905,1102,1270,168,743,824,259,270,100,176,416,582,327,242,234
"d/drewla02","Larry Drew",219,59,46,-13,32,32,26,12,1,2,5,10,27,22,3
"d/drumman01","Andre Drummond",2502,1127,1130,3,960,988,2,0,165,142,660,792,300,196,365
"d/dudleja01","Jared Dudley",1717,454,518,64,231,248,192,222,31,48,72,96,159,152,67
"d/duncati01","Tim Duncan",2227,958,1070,112,811,834,7,6,140,230,291,414,520,420,311
"d/dunlemi02","Mike Dunleavy",1838,516,591,75,218,204,263,321,35,66,83,94,135,110,87
"d/duranke01","Kevin Durant",913,537,674,137,308,348,159,192,70,134,96,154,212,194,171
"e/earlycl01","Cleanthony Early",647,235,210,-25,130,108,84,66,21,36,60,68,70,40,48
"e/ellinwa01","Wayne Ellington",1675,645,647,2,374,328,243,270,28,49,98,122,276,206,65
"e/ellismo01","Monta Ellis",2699,1487,1506,19,1070,1042,284,243,133,221,339,422,731,620,303
"e/ennisja01","James Ennis",1051,289,312,23,152,140,95,93,42,79,92,108,60,32,94
"e/ennisty01","Tyler Ennis",411,147,121,-26,101,80,43,36,3,5,44,40,57,40,7
"e/ennisty01","Tyler Ennis",353,147,121,-26,101,80,43,36,3,5,44,40,57,40,7
"e/evansje01","Jeremy Evans",266,70,90,20,53,60,5,6,12,24,33,52,20,8,29
"e/evansre01","Reggie Evans",764,184,176,-8,135,116,2,0,47,60,76,90,59,26,97
"e/evansty01","Tyreke Evans",2690,1294,1313,19,938,904,227,207,129,202,626,698,312,206,291
"e/exumda01","Dante Exum",1817,430,393,-37,152,124,264,249,14,20,52,76,100,48,32
"e/ezelife01","Festus Ezeli",504,176,201,25,139,152,0,0,37,49,72,94,67,58,78
"f/farieke01","Kenneth Faried",2086,861,946,85,728,744,8,3,125,199,425,536,303,208,288
"f/farmajo01","Jordan Farmar",529,163,167,4,61,52,97,105,5,10,17,20,44,32,11
"f/favorde01","Derrick Favors",2280,1067,1187,120,912,962,6,3,149,222,406,600,506,362,332
"f/feltora01","Raymond Felton",281,113,108,-5,72,66,34,30,7,12,25,30,47,36,15
"f/fieldla01","Landry Fields",216,44,46,2,39,38,2,3,3,5,19,26,20,12,6
"f/fournev01","Evan Fournier",1661,640,697,57,350,336,225,255,65,106,195,248,155,88,147
"f/foyera01","Randy Foye",1087,425,431,6,139,108,263,282,23,41,40,50,99,58,55
"f/fraziti01","Tim Frazier",239,70,57,-13,44,32,17,15,9,10,15,18,29,14,21
"f/fraziti01","Tim Frazier",171,70,57,-13,44,32,17,15,9,10,15,18,29,14,21
"f/fredeji01","Jimmer Fredette",509,183,175,-8,118,108,48,27,17,40,36,38,82,70,45
"f/freeljo01","Joel Freeland",617,161,169,8,151,148,0,0,10,21,49,60,102,88,25
"f/fryech01","Channing Frye",1870,500,545,45,141,110,346,408,13,27,25,18,116,92,35
"g/gallida01","Danilo Gallinari",1426,651,726,75,267,242,301,321,83,163,97,120,170,122,191
"g/gallola01","Langston Galloway",1457,544,531,-13,335,284,176,186,33,61,110,112,225,172,78
"g/garcifr01","Francisco Garcia",200,64,45,-19,18,14,45,30,1,1,8,12,10,2,4
"g/garneke01","Kevin Garnett",952,326,323,-3,299,284,7,3,20,36,45,48,254,236,45
"g/garneke01","Kevin Garnett",854,326,323,-3,299,284,7,3,20,36,45,48,254,236,45
"g/gasolma01","Marc Gasol",2687,1266,1413,147,1055,1054,17,9,194,350,258,360,797,694,440
"g/gasolpa01","Pau Gasol",2681,1318,1446,128,1127,1116,26,36,165,294,368,448,759,668,366
"g/gayru01","Rudy Gay",2408,1284,1408,124,896,858,220,237,168,313,225,280,671,578,393
"g/geeal01","Alonzo Gee",662,221,241,20,151,148,35,39,35,54,106,132,45,16,77
"g/geeal01","Alonzo Gee",511,221,241,20,151,148,35,39,35,54,106,132,45,16,77
"g/geeal01","Alonzo Gee",151,221,241,20,151,148,35,39,35,54,106,132,45,16,77
"g/gibsota01","Taj Gibson",1692,592,642,50,507,510,0,0,85,132,281,348,226,162,184
"g/ginobma01","Manu Ginobili",1587,681,737,56,331,324,258,267,92,146,165,196,166,128,204
"g/goberru01","Rudy Gobert",2158,552,686,134,425,516,2,0,125,170,336,476,89,40,273
"g/goodedr01","Drew Gooden",864,298,277,-21,217,174,60,69,21,34,61,56,156,118,44
"g/goodwar01","Archie Goodwin",535,237,230,-7,160,134,41,36,36,60,106,112,54,22,83
"g/gordoaa01","Aaron Gordon",797,234,243,9,160,160,48,39,26,44,96,122,64,38,61
"g/gordobe01","Ben Gordon",790,325,347,22,198,188,97,105,30,54,26,26,172,162,67
"g/gordoer01","Eric Gordon",2018,752,815,63,378,288,315,423,59,104,139,128,239,160,133
"g/gortama01","Marcin Gortat",2453,854,1001,147,772,878,3,0,79,123,368,544,404,334,175
"g/grangda01","Danny Granger",613,178,188,10,78,70,84,90,16,28,25,28,53,42,37
"g/grantje01","Jerami Grant",1377,443,411,-32,196,150,156,147,91,114,113,122,83,28,193
"g/greenda02","Danny Green",2312,783,926,143,281,262,457,573,45,91,125,146,156,116,127
"g/greendr01","Draymond Green",2490,853,921,68,436,456,329,333,88,132,256,348,180,108,200
"g/greener01","Erick Green",410,167,146,-21,115,94,47,42,5,10,12,16,103,78,12
"g/greenge01","Gerald Green",1446,824,881,57,391,374,387,411,46,96,103,136,288,238,120
"g/greenja01","JaMychal Green",164,52,62,10,41,54,6,0,5,8,25,38,16,16,10
"g/greenja01","JaMychal Green",139,52,62,10,41,54,6,0,5,8,25,38,16,16,10
"g/greenje02","Jeff Green",2454,1094,1164,70,675,638,292,291,127,235,257,320,418,318,287
"g/greenje02","Jeff Green",1093,1094,1164,70,675,638,292,291,127,235,257,320,418,318,287
"g/greenje02","Jeff Green",1361,1094,1164,70,675,638,292,291,127,235,257,320,418,318,287
"g/greenwi01","Willie Green",951,321,306,-15,185,152,121,126,15,28,60,72,125,80,34
"g/griffbl01","Blake Griffin",2356,1333,1469,136,1119,1128,25,30,189,311,380,538,739,590,427
"g/gutiejo01","Jorge Gutierrez",175,46,53,7,38,44,3,0,5,9,16,22,22,22,13
"g/gutiejo01","Jorge Gutierrez",131,46,53,7,38,44,3,0,5,9,16,22,22,22,13
"h/hairspj02","P.J. Hairston",687,284,254,-30,106,76,163,147,15,31,46,32,60,44,36
"h/hamiljo02","Jordan Hamilton",122,35,38,3,14,8,21,30,0,0,3,4,11,4,0
"h/hamilju01","Justin Hamilton",712,199,219,20,147,150,31,30,21,39,78,96,69,54,47
"h/hamilju01","Justin Hamilton",289,199,219,20,147,150,31,30,21,39,78,96,69,54,47
"h/hamilju01","Justin Hamilton",423,199,219,20,147,150,31,30,21,39,78,96,69,54,47
"h/hansbty01","Tyler Hansbrough",1058,229,270,41,158,170,7,3,64,97,107,122,51,48,139
"h/hardati02","Tim Hardaway",1681,781,803,22,363,316,354,363,64,124,137,166,226,150,156
"h/hardeja01","James Harden",2981,1826,2185,359,915,878,555,624,356,683,457,562,458,316,824
"h/harklma01","Maurice Harkless",674,176,158,-18,102,106,56,30,18,22,80,94,22,12,41
"h/harride01","Devin Harris",1685,598,664,66,258,248,266,285,74,131,126,156,132,92,162
"h/harriga01","Gary Harris",719,238,187,-51,114,90,103,63,21,34,50,48,64,42,47
"h/harrijo01","Joe Harris",493,126,135,9,36,34,84,93,6,8,15,16,21,18,15
"h/harrito02","Tobias Harris",2369,1052,1160,108,710,710,239,261,103,189,281,384,429,326,245
"h/hasleud01","Udonis Haslem",995,268,261,-7,229,210,10,6,29,45,106,120,123,90,64
"h/hawessp01","Spencer Hawes",1274,446,425,-21,239,216,175,165,32,44,82,98,157,118,68
"h/hayesch01","Chuck Hayes",255,51,50,-1,46,44,0,0,5,6,26,24,20,20,11
"h/haywago01","Gordon Hayward",2618,1293,1455,162,757,728,330,360,206,367,227,288,530,440,462
"h/haywobr01","Brendan Haywood",119,35,35,0,30,28,0,0,5,7,5,8,25,20,13
"h/hendege02","Gerald Henderson",2315,945,968,23,711,650,136,135,98,183,176,224,535,426,217
"h/hensojo01","John Henson",1228,408,470,62,346,392,0,0,62,78,222,286,124,106,137
"h/hibbero01","Roy Hibbert",1926,807,802,-5,708,634,2,0,97,168,156,174,552,460,204
"h/hicksjj01","J.J. Hickson",1411,551,552,1,457,436,2,0,92,116,256,312,201,124,201
"h/hilarne01","Nene Hilario",1693,689,737,48,596,612,5,3,88,122,254,354,342,258,202
"h/hillge01","George Hill",1267,599,690,91,342,372,193,207,64,111,121,170,221,202,143
"h/hilljo01","Jordan Hill",1874,854,841,-13,766,708,11,9,77,124,193,266,573,442,168
"h/hillso01","Solomon Hill",2381,725,729,4,426,366,208,204,91,159,223,224,203,142,193
"h/hinriki01","Kirk Hinrich",1610,404,377,-27,213,168,168,174,23,35,42,48,171,120,50
"h/holidjr01","Jrue Holiday",1303,565,587,22,399,374,134,153,32,60,141,158,258,216,76
"h/holidju01","Justin Holiday",657,255,253,-2,126,112,109,105,20,36,47,52,79,60,45
"h/holliry01","Ryan Hollins",441,108,137,29,82,106,0,0,26,31,47,76,35,30,54
"h/hoodro01","Rodney Hood",1064,408,430,22,204,186,170,186,34,58,48,64,156,122,80
"h/horfoal01","Al Horford",2318,1027,1156,129,929,1016,36,33,62,107,278,416,651,600,141
"h/howardw01","Dwight Howard",1223,543,646,103,421,500,2,3,120,143,264,382,157,118,271
"h/hummero01","Robbie Hummel",742,185,198,13,121,126,51,48,13,24,30,54,91,72,29
"h/humphkr01","Kris Humphries",1345,498,509,11,439,422,7,0,52,87,145,178,294,244,117
"i/ibakase01","Serge Ibaka",2116,835,916,81,581,594,205,231,49,91,159,216,422,378,110
"i/iguodan01","Andre Iguodala",2069,545,604,59,284,314,212,222,49,68,144,216,140,98,114
"i/ilyaser01","Ersan Ilyasova",1319,607,669,62,367,378,190,222,50,69,192,228,175,150,107
"i/inglejo01","Joe Ingles",1673,371,396,25,152,150,202,216,17,30,42,62,110,88,40
"i/irvinky01","Kyrie Irving",2730,1383,1606,223,857,842,378,471,148,293,337,412,520,430,365
"j/jackja01","Jarrett Jack",2241,917,947,30,671,640,146,117,100,190,107,130,564,510,227
"j/jacksre01","Reggie Jackson",2268,1088,1111,23,755,720,241,216,92,175,270,332,485,388,218
"j/jacksre01","Reggie Jackson",1398,1088,1111,23,755,720,241,216,92,175,270,332,485,388,218
"j/jacksre01","Reggie Jackson",870,1088,1111,23,755,720,241,216,92,175,270,332,485,388,218
"j/jamesbe01","Bernard James",158,38,44,6,27,24,0,0,11,20,22,24,5,0,23
"j/jamesle01","LeBron James",2493,1504,1735,231,940,1008,340,360,224,367,427,616,513,392,528
"j/jeffeal01","Al Jefferson",1992,1082,1080,-2,1004,966,5,6,73,108,284,362,720,604,165
"j/jeffeco01","Cory Jefferson",531,192,183,-9,152,146,15,6,25,31,54,66,98,80,54
"j/jefferi01","Richard Jefferson",1244,377,432,55,169,156,155,198,53,78,82,104,87,52,114
"j/jenkijo01","John Jenkins",297,107,134,27,47,56,52,63,8,15,12,22,35,34,19
"j/jennibr01","Brandon Jennings",1173,602,628,26,332,284,211,228,59,116,152,158,180,126,143
"j/jerebjo01","Jonas Jerebko",1230,408,446,38,239,230,140,162,29,54,112,146,127,84,66
"j/jerebjo01","Jonas Jerebko",703,408,446,38,239,230,140,162,29,54,112,146,127,84,66
"j/jerebjo01","Jonas Jerebko",527,408,446,38,239,230,140,162,29,54,112,146,127,84,66
"j/johnsam01","Amir Johnson",1979,578,694,116,473,558,46,57,59,79,254,356,219,202,129
"j/johnsch04","Chris Johnson",526,160,166,6,59,68,95,84,6,14,38,50,21,18,16
"j/johnsch04","Chris Johnson",187,160,166,6,59,68,95,84,6,14,38,50,21,18,16
"j/johnsch04","Chris Johnson",211,160,166,6,59,68,95,84,6,14,38,50,21,18,16
"j/johnsch04","Chris Johnson",128,160,166,6,59,68,95,84,6,14,38,50,21,18,16
"j/johnsja01","James Johnson",1370,447,554,107,353,454,51,33,43,67,215,328,138,126,102
"j/johnsjo02","Joe Johnson",2791,1104,1150,46,688,650,337,363,79,137,100,114,588,536,176
"j/johnsni01","Nick Johnson",262,87,74,-13,54,42,21,15,12,17,32,30,22,12,25
"j/johnsty01","Tyler Johnson",603,190,190,0,119,104,48,54,23,32,49,58,70,46,47
"j/johnswe01","Wesley Johnson",2245,739,750,11,432,390,259,273,48,87,108,152,324,238,112
"j/jonesda02","Dahntay Jones",123,26,21,-5,17,12,4,0,5,9,6,10,11,2,11
"j/jonesja02","James Jones",669,218,249,31,26,22,175,189,17,38,3,4,23,18,46
"j/jonespe01","Perry Jones",631,200,187,-13,124,118,61,45,15,24,37,50,87,68,37
"j/joneste01","Terrence Jones",889,342,386,44,262,290,37,39,43,57,151,210,111,80,94
"j/jordade01","DeAndre Jordan",2820,749,946,197,530,756,4,3,215,187,491,726,39,30,471
"j/jordaje01","Jerome Jordan",383,113,138,25,94,100,0,0,19,38,75,88,19,12,44
"j/josepco01","Cory Joseph",1444,472,535,63,367,382,44,48,61,105,161,194,206,188,143
"k/kamanch01","Chris Kaman",1398,592,638,46,549,566,0,0,43,72,201,268,348,298,102
"k/kanteen01","Enes Kanter",2135,1029,1163,134,883,932,45,48,101,183,467,622,416,310,234
"k/kanteen01","Enes Kanter",1326,1029,1163,134,883,932,45,48,101,183,467,622,416,310,234
"k/kanteen01","Enes Kanter",809,1029,1163,134,883,932,45,48,101,183,467,622,416,310,234
"k/karasse01","Sergey Karasev",555,151,151,0,80,76,54,48,17,27,38,42,42,34,38
"k/kellyry01","Ryan Kelly",1233,349,328,-21,175,118,134,135,40,75,45,58,130,60,95
