"player_id","player_nm","mp","poss","pts","diff","poss2","pts2","poss3","pts3","possft","ptsft","poss2_rim","pts2_rim","poss2_other","pts2_other","tot_fta"
"l/lawsoty01","Ty Lawson",1732,619,681,62,403,406,119,102,97,173,112,142,291,264,217
"l/laymaja01","Jake Layman",249,97,78,-19,38,26,51,39,8,13,15,14,23,12,17
"l/leeco01","Courtney Lee",2459,747,829,82,439,426,267,324,41,79,105,128,334,298,98
"l/leeda02","David Lee",1477,467,576,109,420,496,0,0,47,80,228,328,192,168,113
"l/lenal01","Alex Len",1560,555,613,58,450,454,12,9,93,150,221,304,229,150,208
"l/leonaka01","Kawhi Leonard",2474,1538,1870,332,926,978,386,441,226,451,202,276,724,702,533
"l/leoname01","Meyers Leonard",1222,398,401,3,166,144,213,222,19,35,33,46,133,98,40
"l/leuerjo01","Jon Leuer",1944,694,766,72,480,524,167,147,47,95,163,260,317,264,113
"l/leverca01","Caris LeVert",1237,423,468,45,197,224,183,177,43,67,95,128,102,96,93
"l/liggide01","DeAndre Liggins",777,159,152,-7,96,76,46,51,17,25,58,62,38,14,40
"l/liggide01","DeAndre Liggins",752,159,152,-7,96,76,46,51,17,25,58,62,38,14,40
"l/lillada01","Damian Lillard",2694,1708,1998,290,911,894,577,642,220,462,366,454,545,440,545
"l/linje01","Jeremy Lin",883,463,523,60,244,234,156,174,63,115,82,90,162,144,141
"l/livinsh01","Shaun Livingston",1345,338,389,51,312,344,2,3,24,42,68,108,244,236,60
"l/longsh01","Shawn Long",234,123,148,25,89,108,19,21,15,19,64,90,25,18,35
"l/looneke01","Kevon Looney",447,121,135,14,98,108,9,6,14,21,71,98,27,10,34
"l/lopezbr01","Brook Lopez",2222,1324,1532,208,787,842,386,402,151,288,228,318,559,524,364
"l/lopezro01","Robin Lopez",2271,819,839,20,773,764,2,0,44,75,214,242,559,522,104
"l/loveke01","Kevin Love",1885,998,1139,141,478,450,389,435,131,254,179,200,299,250,295
"l/lowryky01","Kyle Lowry",2244,1062,1335,273,450,466,466,579,146,290,153,210,297,256,365
"l/luwawti01","Timothe Luwawu-Cabarrot",1190,418,443,25,199,190,161,150,58,103,126,164,73,26,123
"l/lylestr01","Trey Lyles",1158,474,440,-34,235,188,204,195,35,57,70,80,165,108,79
"m/mcclesh01","Sheldon Mac",287,87,90,3,45,46,30,21,12,23,16,14,29,32,27
"m/macksh01","Shelvin Mack",1205,416,430,14,262,266,120,111,34,53,71,102,191,164,77
"m/mahinia01","Ian Mahinmi",555,144,173,29,110,130,0,0,34,43,62,82,48,48,75
"m/makerth01","Thon Maker",562,202,226,24,107,110,74,84,21,32,59,76,48,34,49
"m/marjabo01","Boban Marjanovic",293,155,191,36,132,144,0,0,23,47,50,76,82,68,58
"m/martija01","Jarell Martin",558,176,165,-11,126,98,26,27,24,40,70,64,56,34,50
"m/matthwe02","Wesley Matthews",2495,923,976,53,369,318,478,522,76,136,82,102,287,216,179
"m/mbahalu01","Luc Mbah a Moute",1787,414,484,70,268,296,110,129,36,59,150,186,118,110,87
"m/mcadoja01","James Michael McAdoo",457,138,147,9,110,120,8,6,20,21,64,90,46,30,42
"m/mccawpa01","Patrick McCaw",1074,262,282,20,122,130,123,123,17,29,66,94,56,36,37
"m/mccolcj01","CJ McCollum",2796,1567,1827,260,1001,1014,441,555,125,258,227,272,774,742,294
"m/mccontj01","T.J. McConnell",2133,553,556,3,457,450,55,33,41,73,161,206,296,244,90
"m/mcdankj01","K.J. McDaniels",505,187,206,19,103,114,67,60,17,32,52,72,51,42,38
"m/mcdankj01","K.J. McDaniels",212,187,206,19,103,114,67,60,17,32,52,72,51,42,38
"m/mcdankj01","K.J. McDaniels",293,187,206,19,103,114,67,60,17,32,52,72,51,42,38
"m/mcderdo01","Doug McDermott",1508,532,589,57,290,290,208,231,34,68,82,104,208,186,84
"m/mcderdo01","Doug McDermott",1078,532,589,57,290,290,208,231,34,68,82,104,208,186,84
"m/mcderdo01","Doug McDermott",430,532,589,57,290,290,208,231,34,68,82,104,208,186,84
"m/mcgeeja01","JaVale McGee",739,365,472,107,315,416,4,0,46,56,240,358,75,58,111
"m/mcgruro01","Rodney McGruder",1966,491,495,4,239,232,220,219,32,44,90,130,149,102,71
"m/mclembe01","Ben McLemore",1176,456,493,37,250,230,169,195,37,68,73,92,177,138,93
"m/mcraejo01","Jordan McRae",384,164,161,-3,99,80,51,54,14,27,41,38,58,42,34
"m/mcrobjo01","Josh McRoberts",381,121,107,-14,86,62,31,39,4,6,30,38,56,24,9
"m/meeksjo01","Jodie Meeks",738,289,327,38,119,94,137,168,33,65,34,38,85,56,74
"m/mejrisa01","Salah Mejri",905,164,213,49,134,174,3,3,27,36,93,142,41,32,61
"m/mickejo01","Jordan Mickey",141,40,38,-2,33,30,1,0,6,8,20,24,13,6,14
"m/middlkh01","Khris Middleton",889,368,416,48,229,210,104,135,35,71,37,46,192,164,92
"m/milescj01","C.J. Miles",1776,681,809,128,238,224,409,507,34,78,73,100,165,124,93
"m/millemi01","Mike Miller",151,24,28,4,3,2,20,24,1,2,0,0,3,2,2
"m/millspa02","Patty Mills",1754,653,754,101,269,252,352,441,32,61,83,108,186,144,80
"m/millspa01","Paul Millsap",2343,1154,1246,92,731,710,241,225,182,311,224,278,507,432,405
"m/mirotni01","Nikola Mirotic",1679,679,743,64,247,258,376,387,56,98,111,152,136,106,128
"m/monrogr01","Greg Monroe",1823,827,951,124,721,774,5,0,101,177,382,488,339,286,239
"m/mooreet01","E'Twaun Moore",1820,652,699,47,413,412,207,231,32,56,99,134,314,278,74
"m/morrima03","Marcus Morris",2565,1093,1105,12,651,606,358,354,84,145,106,138,545,468,185
"m/morrima02","Markieff Morris",2374,986,1063,77,693,670,196,213,97,180,238,296,455,374,215
"m/morroan01","Anthony Morrow",714,267,271,4,118,114,133,123,16,34,11,14,107,100,37
"m/morroan01","Anthony Morrow",627,267,271,4,118,114,133,123,16,34,11,14,107,100,37
"m/motiedo01","Donatas Motiejunas",479,159,150,-9,91,92,47,33,21,25,21,32,70,60,49
"m/mozgoti01","Timofey Mozgov",1104,363,401,38,327,338,1,0,35,63,138,186,189,152,78
"m/mudiaem01","Emmanuel Mudiay",1406,627,601,-26,375,304,177,168,75,129,182,188,193,116,167
"m/muhamsh01","Shabazz Muhammad",1516,682,772,90,453,478,147,147,82,147,197,274,256,204,190
"m/murrade01","Dejounte Murray",322,130,130,0,93,82,23,27,14,21,31,36,62,46,30
"m/murraja01","Jamal Murray",1764,775,801,26,386,360,343,345,46,96,146,186,240,174,120
"m/muscami01","Mike Muscala",1237,365,435,70,227,248,110,138,28,49,87,118,140,130,64
"n/nancela02","Larry Nance",1442,401,451,50,328,362,36,30,37,59,140,198,188,164,80
"n/napiesh01","Shabazz Napier",512,204,218,14,91,78,94,102,19,38,33,30,58,48,49
"n/ndourma01","Maurice Ndour",331,95,98,3,77,76,7,3,11,19,32,46,45,30,26
"n/nelsoja01","Jameer Nelson",2045,631,685,54,331,324,273,318,27,43,106,134,225,190,63
"n/netora01","Raul Neto",346,95,100,5,61,62,31,30,3,8,29,36,32,26,9
"n/nichoan01","Andrew Nicholson",342,116,100,-16,84,76,27,15,5,9,19,24,65,52,14
"n/nichoan01","Andrew Nicholson",231,116,100,-16,84,76,27,15,5,9,19,24,65,52,14
"n/nichoan01","Andrew Nicholson",111,116,100,-16,84,76,27,15,5,9,19,24,65,52,14
"n/noahjo01","Joakim Noah",1015,236,232,-4,199,198,1,0,36,34,164,178,35,20,78
"n/noelne01","Nerlens Noel",1047,359,445,86,309,368,1,0,49,77,184,266,125,102,111
"n/noelne01","Nerlens Noel",564,359,445,86,309,368,1,0,49,77,184,266,125,102,111
"n/noelne01","Nerlens Noel",483,359,445,86,309,368,1,0,49,77,184,266,125,102,111
"n/noguelu01","Lucas Nogueira",1088,185,253,68,144,200,12,9,29,44,117,182,27,18,67
"n/nowitdi01","Dirk Nowitzki",1424,719,755,36,469,434,209,237,41,84,39,44,430,390,112
"n/nurkiju01","Jusuf Nurkic",1391,628,662,34,532,542,1,0,95,120,290,338,242,204,210
"n/nurkiju01","Jusuf Nurkic",807,628,662,34,532,542,1,0,95,120,290,338,242,204,210
"n/nurkiju01","Jusuf Nurkic",584,628,662,34,532,542,1,0,95,120,290,338,242,204,210
"n/nwabada01","David Nwaba",397,98,120,22,76,92,5,3,17,25,57,74,19,18,39
"o/oquinky01","Kyle O'Quinn",1229,447,496,49,396,426,17,6,34,64,181,246,215,180,83
"o/okafoja01","Jahlil Okafor",1134,541,590,49,471,484,0,0,70,106,170,248,301,236,158
"o/oladivi01","Victor Oladipo",2222,994,1063,69,577,570,352,381,65,112,230,286,347,284,154
"o/olynyke01","Kelly Olynyk",1538,564,676,112,318,384,192,204,54,88,166,258,152,126,123
"o/oubreke01","Kelly Oubre",1605,487,501,14,255,264,188,162,44,75,133,176,122,88,99
"p/pachuza01","Zaza Pachulia",1268,364,426,62,305,328,1,0,58,98,181,242,124,86,126
"p/papagge01","Georgios Papagiannis",355,108,124,16,100,112,2,0,6,12,34,48,66,64,14
"p/parkeja01","Jabari Parker",1728,908,1025,117,636,668,178,195,94,162,313,424,323,244,218
"p/parketo01","Tony Parker",1587,620,638,18,500,484,69,69,51,85,144,166,356,318,117
"p/parsoch01","Chandler Parsons",675,242,209,-33,129,100,93,75,20,34,61,70,68,30,43
"p/pattepa01","Patrick Patterson",1599,411,445,34,131,120,253,282,27,43,44,48,87,72,60
"p/paulch01","Chris Paul",1921,894,1081,187,483,500,302,372,109,209,46,58,437,442,260
"p/paynead01","Adreian Payne",135,63,63,0,39,40,15,9,9,14,14,14,25,26,19
"p/payneca01","Cameron Payne",462,197,160,-37,107,74,86,81,4,5,21,14,86,60,8
"p/payneca01","Cameron Payne",320,197,160,-37,107,74,86,81,4,5,21,14,86,60,8
"p/payneca01","Cameron Payne",142,197,160,-37,107,74,86,81,4,5,21,14,86,60,8
"p/paytoel01","Elfrid Payton",2412,1001,1046,45,764,780,146,120,91,146,339,428,425,352,211
"p/piercpa01","Paul Pierce",277,76,81,5,27,26,43,45,6,10,4,4,23,22,13
"p/plumlma02","Marshall Plumlee",170,37,40,3,29,32,0,0,8,8,17,22,12,10,19
"p/plumlma01","Mason Plumlee",2148,760,842,82,619,668,6,0,135,174,362,486,257,182,300
"p/plumlma01","Mason Plumlee",1516,760,842,82,619,668,6,0,135,174,362,486,257,182,300
"p/plumlma01","Mason Plumlee",632,760,842,82,619,668,6,0,135,174,362,486,257,182,300
"p/plumlmi01","Miles Plumlee",484,110,113,3,92,88,0,0,18,25,53,62,39,26,39
"p/plumlmi01","Miles Plumlee",310,110,113,3,92,88,0,0,18,25,53,62,39,26,39
"p/plumlmi01","Miles Plumlee",174,110,113,3,92,88,0,0,18,25,53,62,39,26,39
"p/poeltja01","Jakob Poeltl",626,141,165,24,115,134,0,0,26,31,75,94,40,40,57
"p/porteot01","Otto Porter",2605,851,1075,224,462,532,342,444,47,99,144,204,318,328,119
"p/portibo01","Bobby Portis",1000,402,437,35,279,302,96,96,27,39,87,124,192,178,59
"p/porzikr01","Kristaps Porzingis",2164,1091,1188,97,671,662,313,336,107,190,188,268,483,394,252
"p/poweldw01","Dwight Powell",1333,439,516,77,302,346,74,63,63,107,156,244,146,102,141
"p/powelno01","Norman Powell",1368,579,636,57,334,342,173,168,72,126,187,236,147,106,159
"p/poythal01","Alex Poythress",157,58,64,6,35,38,19,18,4,8,27,30,8,8,10
"p/pricero01","Ronnie Price",134,26,14,-12,7,2,17,9,2,3,2,0,5,2,4
"r/randlch01","Chasson Randle",299,116,137,21,51,48,47,48,18,41,27,28,24,20,43
"r/randlch01","Chasson Randle",225,116,137,21,51,48,47,48,18,41,27,28,24,20,43
"r/randlju01","Julius Randle",2132,897,975,78,711,720,64,51,122,204,292,398,419,322,282
"r/randoza01","Zach Randolph",1786,1047,1028,-19,868,824,94,63,85,141,250,316,618,508,193
"r/redicjj01","J.J. Redick",2198,966,1151,185,423,390,468,603,75,158,59,68,364,322,202
"r/reedwi02","Willie Reed",1031,326,374,48,280,322,5,3,41,49,167,240,113,82,88
"r/richajo01","Josh Richardson",1614,546,535,-11,286,254,227,225,33,56,80,96,206,158,77
"r/richama01","Malachi Richardson",198,76,79,3,40,40,28,24,8,15,8,12,32,28,19
"r/riverau01","Austin Rivers",2054,813,889,76,432,424,299,333,82,132,192,232,240,192,191
"r/roberan03","Andre Roberson",2376,515,522,7,280,340,183,135,52,47,215,300,65,40,111
"r/roberbr01","Brian Roberts",416,140,142,2,78,58,44,51,18,33,21,18,57,40,39
"r/robingl02","Glenn Robinson",1427,372,419,47,213,216,126,150,33,53,66,86,147,130,76
"r/robinth01","Thomas Robinson",560,225,241,16,195,210,1,0,29,31,113,148,82,62,66
"r/rodrise01","Sergio Rodriguez",1518,543,524,-19,284,236,252,276,7,12,68,78,216,158,27
"r/rondora01","Rajon Rondo",1843,583,538,-45,428,358,133,150,22,30,166,170,262,188,50
"r/rosede01","Derrick Rose",2082,1090,1153,63,917,894,60,39,113,220,358,410,559,484,253
"r/rosste01","Terrence Ross",1955,775,857,82,353,368,394,426,28,63,68,96,285,272,77
"r/rosste01","Terrence Ross",1207,775,857,82,353,368,394,426,28,63,68,96,285,272,77
"r/rosste01","Terrence Ross",748,775,857,82,353,368,394,426,28,63,68,96,285,272,77
"r/roziete01","Terry Rozier",1263,439,410,-29,232,188,179,171,28,51,101,96,131,92,66
"r/rubiori01","Ricky Rubio",2469,768,807,39,453,402,196,180,119,225,119,120,334,282,285
"r/rudezda01","Damjan Rudez",314,88,82,-6,24,22,64,60,0,0,4,6,20,16,0
"r/rushbr01","Brandon Rush",1030,197,197,0,74,52,114,132,9,13,30,28,44,24,18
"r/russeda01","D'Angelo Russell",1811,949,982,33,482,432,385,405,82,145,114,130,368,302,188
"s/sabondo01","Domantas Sabonis",1632,510,479,-31,322,282,159,153,29,44,117,136,205,146,67
"s/saricda01","Dario Saric",2129,1025,1038,13,587,550,341,318,97,170,228,286,359,264,218
"s/satorto01","Tomas Satoransky",719,160,154,-6,109,104,37,27,14,23,42,40,67,64,33
"s/schrode01","Dennis Schroder",2485,1320,1396,76,922,896,294,300,104,200,406,472,516,424,255
"s/scolalu01","Luis Scola",461,167,184,17,102,108,50,51,15,25,52,70,50,38,37
"s/scottmi01","Mike Scott",195,62,45,-17,31,26,27,12,4,7,6,8,25,18,8
"s/sefolth01","Thabo Sefolosha",1596,430,444,14,274,266,120,123,36,55,134,170,140,96,75
"s/seldewa01","Wayne Selden",236,68,71,3,30,36,28,21,10,14,16,28,14,8,22
"s/seldewa01","Wayne Selden",189,68,71,3,30,36,28,21,10,14,16,28,14,8,22
"s/serapke01","Kevin Seraphin",559,208,232,24,196,218,2,0,10,14,49,70,147,148,22
"s/sessira01","Ramon Sessions",811,317,312,-5,201,158,62,63,54,91,76,80,125,78,118
"s/shumpim01","Iman Shumpert",1937,532,566,34,227,214,262,282,43,70,72,90,155,124,90
"s/siakapa01","Pascal Siakam",859,220,229,9,198,204,7,3,15,22,85,108,113,96,32
"s/simmojo02","Jonathon Simmons",1392,485,483,-2,319,294,102,90,64,99,133,168,186,126,132
"s/singlky01","Kyle Singler",385,91,88,-3,46,54,37,21,8,13,30,42,16,12,17
"s/smartma01","Marcus Smart",2399,859,834,-25,417,350,331,282,111,202,151,154,266,196,250
"s/smithis01","Ish Smith",1955,796,758,-38,643,602,105,84,48,72,200,232,443,370,102
"s/smithjr01","J.R. Smith",1187,363,351,-12,86,56,270,285,7,10,22,28,64,28,15
"s/smithja02","Jason Smith",1068,351,420,69,251,274,78,111,22,35,50,70,201,204,51
"s/snellto01","Tony Snell",2336,568,682,114,188,204,354,432,26,46,84,120,104,84,58
"s/speigma01","Marreese Speights",1286,609,711,102,270,282,277,309,62,120,122,158,148,124,137
"s/stausni01","Nik Stauskas",2188,700,750,50,274,238,359,396,67,116,143,158,131,80,150
"s/stephla01","Lance Stephenson",361,125,122,-3,100,96,20,18,5,8,25,36,75,60,13
"s/stephla01","Lance Stephenson",162,125,122,-3,100,96,20,18,5,8,25,36,75,60,13
"s/stephla01","Lance Stephenson",132,125,122,-3,100,96,20,18,5,8,25,36,75,60,13
"s/stuckro01","Rodney Stuckey",696,293,281,-12,184,144,60,57,49,80,45,50,139,94,107
"s/sullija01","Jared Sullinger",118,51,37,-14,30,24,18,9,3,4,10,12,20,12,8
"t/teaguje01","Jeff Teague",2657,1089,1253,164,656,624,252,270,181,359,189,218,467,406,415
"t/teletmi01","Mirza Teletovic",1133,438,451,13,113,104,305,312,20,35,45,50,68,54,45
"t/templga01","Garrett Temple",1728,460,499,39,211,202,221,246,28,51,69,88,142,114,74
"t/terryja01","Jason Terry",1365,255,305,50,72,64,171,219,12,22,26,28,46,36,29
"t/thomais02","Isaiah Thomas",2569,1746,2167,421,827,874,645,735,274,558,434,522,393,352,649
"t/thomala01","Lance Thomas",968,267,275,8,159,118,85,114,23,43,40,36,119,82,51
"t/thompho01","Hollis Thompson",752,213,205,-8,105,90,95,96,13,19,42,50,63,40,29
"t/thompho01","Hollis Thompson",561,213,205,-8,105,90,95,96,13,19,42,50,63,40,29
"t/thompho01","Hollis Thompson",191,213,205,-8,105,90,95,96,13,19,42,50,63,40,29
"t/thompkl01","Klay Thompson",2649,1471,1735,264,730,752,647,804,94,179,187,254,543,498,218
"t/thomptr01","Tristan Thompson",2336,536,630,94,434,524,3,0,99,106,283,388,151,136,213
"t/thornma01","Marcus Thornton",575,220,216,-4,130,112,80,84,10,20,42,48,88,64,27
"t/tollian01","Anthony Tolliver",1477,389,461,72,122,130,229,270,38,61,48,68,74,62,82
"t/townska01","Karl-Anthony Towns",3030,1663,2058,395,1204,1402,276,303,183,353,527,750,677,652,428
"t/tuckepj01","P.J. Tucker",2236,524,540,16,285,258,196,210,43,72,120,130,165,128,93
"t/tuckepj01","P.J. Tucker",1627,524,540,16,285,258,196,210,43,72,120,130,165,128,93
"t/tuckepj01","P.J. Tucker",609,524,540,16,285,258,196,210,43,72,120,130,165,128,93
"t/turneev01","Evan Turner",1658,594,586,-8,433,408,118,93,43,85,90,106,343,302,103
"t/turnemy01","Myles Turner",2541,1000,1173,173,753,808,116,120,131,245,218,316,535,492,303
"u/udrihbe01","Beno Udrih",560,210,223,13,165,162,32,33,13,28,38,48,127,114,34
"u/ulisty01","Tyler Ulis",1123,471,444,-27,359,326,79,63,33,55,34,30,325,296,71
"u/uthofja01","Jarrod Uthoff",115,41,40,-1,29,26,9,9,3,5,9,10,20,16,7
"v/valanjo01","Jonas Valanciunas",2066,801,959,158,701,780,2,3,98,176,274,350,427,430,217
"v/valende01","Denzel Valentine",976,296,289,-7,80,58,208,219,8,12,21,22,59,36,18
"v/vanvlfr01","Fred VanVleet",294,120,107,-13,81,56,29,33,10,18,36,32,45,24,22
"v/vaughra01","Rashad Vaughn",458,158,142,-16,75,62,81,78,2,2,24,34,51,28,5
"v/vonleno01","Noah Vonleh",1265,313,327,14,250,246,20,21,43,60,131,152,119,94,94
"v/vucevni01","Nikola Vucevic",2163,1106,1096,-10,957,920,76,69,73,107,204,246,753,674,160
"v/vujacsa01","Sasha Vujacic",408,144,121,-23,62,38,74,69,8,14,10,4,52,34,24
"w/wadedw01","Dwyane Wade",1792,1079,1093,14,811,738,145,135,123,220,208,244,603,494,281
"w/waitedi01","Dion Waiters",1384,716,729,13,447,392,216,255,53,82,206,216,241,176,127
"w/walkeke02","Kemba Walker",2739,1598,1828,230,849,806,601,720,148,302,406,450,443,356,359
"w/walljo01","John Wall",2836,1660,1795,135,1162,1116,271,267,227,412,501,596,661,520,527
"p/princta02","Taurean Waller-Prince",981,328,335,7,184,162,102,99,42,74,98,108,86,54,94
"w/warretj01","T.J. Warren",2048,881,951,70,715,754,98,78,68,119,217,336,498,418,154
"w/watsocj01","C.J. Watson",1012,275,278,3,143,128,105,96,27,54,39,44,104,84,66
"w/weberbr01","Briante Weber",205,67,62,-5,50,48,10,3,7,11,20,30,30,18,16
"w/weberbr01","Briante Weber",159,67,62,-5,50,48,10,3,7,11,20,30,30,18,16
"w/westda01","David West",854,278,316,38,244,264,8,9,26,43,57,82,187,182,56
"w/westbru01","Russell Westbrook",2802,2296,2533,237,1357,1248,583,600,356,685,522,612,835,636,840
"w/whiteok01","Okaro White",471,97,98,1,53,42,34,36,10,20,25,28,28,14,22
"w/whiteis01","Isaiah Whitehead",1643,556,541,-15,359,320,148,132,49,89,161,168,198,152,113
"w/whiteha01","Hassan Whiteside",2513,1126,1311,185,973,1086,0,0,153,225,398,604,575,482,358
"w/wiggian01","Andrew Wiggins",3048,1808,1930,122,1279,1212,288,309,241,409,425,572,854,640,542
"w/wilcocj01","C.J. Wilcox",108,32,21,-11,16,10,15,9,1,2,3,0,13,10,2
"w/willial03","Alan Williams",708,316,346,30,266,276,1,0,49,70,122,154,144,122,112
"w/willide01","Deron Williams",1657,639,688,49,366,356,234,255,39,77,68,80,298,276,109
"w/willide01","Deron Williams",1171,639,688,49,366,356,234,255,39,77,68,80,298,276,109
"w/willide01","Deron Williams",486,639,688,49,366,356,234,255,39,77,68,80,298,276,109
"w/willide02","Derrick Williams",804,285,304,19,146,156,97,90,42,58,83,98,63,58,89
"w/willide02","Derrick Williams",377,285,304,19,146,156,97,90,42,58,83,98,63,58,89
"w/willide02","Derrick Williams",427,285,304,19,146,156,97,90,42,58,83,98,63,58,89
"w/willilo02","Lou Williams",1994,1180,1415,235,554,528,444,489,182,398,175,222,379,306,457
"w/willilo02","Lou Williams",1403,1180,1415,235,554,528,444,489,182,398,175,222,379,306,457
"w/willilo02","Lou Williams",591,1180,1415,235,554,528,444,489,182,398,175,222,379,306,457
"w/willima02","Marvin Williams",2295,769,849,80,351,346,353,372,65,131,148,188,203,158,150
"w/willitr02","Troy Williams",557,180,185,5,104,110,62,54,14,21,69,82,35,28,32
"w/willitr02","Troy Williams",418,180,185,5,104,110,62,54,14,21,69,82,35,28,32
"w/willitr02","Troy Williams",139,180,185,5,104,110,62,54,14,21,69,82,35,28,32
"w/winslju01","Justise Winslow",625,246,196,-50,190,146,35,21,21,29,67,62,123,84,47
"w/witheje01","Jeff Withey",432,125,146,21,102,110,1,0,22,36,68,86,34,24,48
"w/woodch01","Christian Wood",107,30,35,5,18,24,5,0,7,11,15,24,3,0,15
"a/artesro01","Metta World Peace",160,76,57,-19,30,20,38,27,8,10,9,8,21,12,16
"w/wrighbr03","Brandan Wright",447,150,189,39,134,166,1,0,15,23,79,120,55,46,35
"w/wrighde01","Delon Wright",446,141,149,8,85,78,30,30,26,41,43,50,42,28,55
"y/youngja01","James Young",220,61,68,7,23,26,35,36,3,6,6,10,17,16,9
"y/youngjo01","Joe Young",135,78,67,-11,49,42,23,15,6,10,10,10,39,32,15
"y/youngni01","Nick Young",1556,664,789,125,212,204,419,510,33,75,50,70,162,134,90
"y/youngth01","Thaddeus Young",2237,725,814,89,570,634,118,135,37,45,265,352,305,282,86
"z/zelleco01","Cody Zeller",1725,530,639,109,442,506,1,0,87,133,280,376,162,130,196
"z/zellety01","Tyler Zeller",525,175,178,3,157,156,1,0,17,22,70,86,87,70,39
"z/zimmest01","Stephen Zimmerman",108,33,23,-10,31,20,0,0,2,3,9,10,22,10,5
"z/zipsepa01","Paul Zipser",843,239,240,1,122,110,99,99,18,31,44,58,78,52,40
"z/zubaciv01","Ivica Zubac",609,259,284,25,234,252,3,0,22,32,87,104,147,148,49
